The Ultimate Indian Blockbuster	None	***SOME SPOILERS***** Sholay, directed by Ramesh Sippy in 1975, remains the most successful Hindi (perhaps Indian) film ever made. While a couple of films have made more money and recently Dilwale Dulhaniya Le Jaayenge surpassed Sholay's unprecedented 5 year run at Minerva Theatre in Bombay, Sholay leads by dint of the sheer impact it made on not just Indian cinema, but popular culture in general. The film is a loose adaptation of the Magnificent Seven (itself based on Kurosawa's Seven Samurai) and borrows freely from other movies - Hollywood or Indian. However, its adaptation is uniquely Indian and it remains, to my mind, immeasurably superior to the movies it is based upon. The story is about two crooks, Jai and Veeru, in rural central India - a region ravaged by dacoits (outlaws) - who are hired by a village landlord, Thakur to catch Gabbar Singh- a notorious outlaw - alive. Jai is the quiet reflective crook, while Veeru is loud, boisterous, impetuous, and a lothario to boot. Veeru falls in love with Basanti - a garrulous taangewali (horsecart driver) while Jai silently wooes the Thakur's widowed daughter-in-law, Radha. ******SPOILER ALERT*****SKIP THIS SECTION IF YOU HAVE NOT SEEN THE MOVIEIt appears that Gabbar had been arrested by the Thakur while the latter was a police inspector and had exacted revenge upon escaping jail by massacring the Thakur's family. The Thakur's attempt at evening scores was met by capture and by the chopping off of his arms in a chilling scene. Hence, the need for mercenaries.****SPOILER OVER****Getting the bandit and the eventual shootout is the climax of the film, but it is greater than the sum of its parts. Each character, including minor ones like the jailer, the braggart lumber merchant (Surma Bhopali), the Maulvi, the family servant, have been well fleshed out and have significant parts - at the very least they entertain. The script tends to meander, but Sholay was not meant to be a simple revenge film - it conveyed a larger picture of villages, the dacoit menace so real then and even now.The film was shot in South India at Ramnagram rather than at the place where it was set (central India) but the stark, rugged scenery was worth it. As the first 70mm film in India and the first to use stereophonic sound, Sholay secured a place in Indian film history.Its success derives from a good script which does not allow for a dull moment (full marks to Salim-Javed for doing this), excellent direction and editing and excellent cinematography.While the film was fairly violent it was characteristic of its period. Its legacy however, is the dialogues of the major characters which the producers were able to sell as a separate LP record in 1975 - a first in Indian cinema. A generation later, most Indians who know Hindi understand Kitne Aadmi the? Loha Lohe ko Kat taa hai Tera Kyaa Hoga Kaalia - so much so that these dialogues have entered the lexicon and are frequently used in commercials.RD Burman's music was a big plus with a fantastic score and even better background music. Indeed the background music from the faux Western theme music to music that announced major characters like Gabbar Singh is recognized even after three decades.Sholay made the career of Gabbar Singh as the first psychopath on the big screen ( though some might argue that Danny Denzongpa had essayed that in Dhund) in India, though he could never get a comparable role later. Sanjeev Kumar's controlled rage as the Thakur was a close second performance. Dharmendra and Amitabh Bachchan were very good with both exhibiting comedy especially in the water tank scene, though Hema Malini was a bit over the top. The supporting cast of Asrani (jailor), Surma Bhopali (Lumber merchant) and others were very good.A must see that seems to transcend time. I am obviously biased but years of screening this film for international as well as Indian audiences have convinced me of its worldwide appeal. 
one of the best Indian landmark movies	Egypt	a landmark movie and one of the best.i give it 10 out of 10.i also want to say that this movie is not a remake and the plot is original. and any American who says that it is a remake then he is rude and a dirty liar because it is just inspired by other western movies and this movie is an Indian western that is much better than any American western because the Indian actors and actresses have true and warm emotions that the American actors and actresses don't have. it was directed with an unmatched excellence.i recommend it very much to everyone.it is such a wonderful movie.a true masterpiece. 
Assessment of film	India	TIt is a landmark film being the first ever 7o m.m film.made in India.Adapting a Western film theme to Indian Conditions is a remarkable achievement and the gun -weilding action scenes remind One of the Sergi Leone Spaghetti Westerns like 'A Few Dollars More.The Cinematography is classical.What demarcates this film from an average one is the classical direction. The way scenes showing the Thakur's arms being amputated by Gabbar,the Thakur's grandson being shot by Gabbar and Ahmed ,the village boy being tortured to death are effectively cut reveal this aspect.The way Gabbbar Singh is introduced is classical where he is shown walking on the rocks revealing only his legs .However there are contradictory aspects in the film's script like a Thakur defending the lives of the village peasants(Traditionally Thakurs were landlords who terrorised the peasants)and 2 urban based gangsters wishing to settle down in a village.Sholay falls marginally short of a classic like Mughal -E-Azam.It does not relate to Social reality as films like Mother India'or Do Bhiga Zameen' nor has the philosophical depth of films like 'Pyaasa' or 'Mera Naam Joker'.That does not deny that it is the best film of it's type ever made in India and it's impact on the Indian psyche has been unparalleled in the history of Indian Cinema.The acting of Amjad Khan and Sanjeev Kumar are displays of true genius.There is also a moral aspect to the film unlike the Italian Spaggheti westerns of the 1960's.By Harsh Thakor 
greatest movie ever made	india	 this possibly is the GREATEST movie ever made. The story, screenplay, cinematography, Direction, action is all top class. THe movie made with primitive equipment has withstood the test of time and probably will rule the minds of generations to come. It will be an understatement to say that sholay is a cult movie cause it is much more than that. It is a statement on the times(the '70s) and is the greatest cast ever assembled and the best technicians ever assembled. And for all the sholay connieuers the book on making of sholay is a must read. The director has to take the credit for backing such a monumental work and carrying it off brilliantly. Interestingly except for 1 award the film did not get any filmfares or critical acclaim but the movie still rules the hearts of millions of fanatics.  
The Greatest Entertaining Film of Highest Quality	Bombay, India	 The Best Star Cast.. The Best Background Music.. Best Direction... Best Script... Best Photography... Best Location... Best Performances... Best Debut of a Villain... Best Action...The Movie Has Action, Comedy, Drama, Tragedy and everything else which together combine to form the best commercial Indian film ever made for mass consumption... 
Was the success of Sholay  rely on Gabbar Singh character by Amjad Khan?	Malaysia	Lets talk about Sholay! The moment Sholay is mentioned, honestly the first thing comes into our mind is the Gabbar Singh with his popular dialog which is remembered until today. I would like to recommend that Sholay was a big hit just because of Gabbar Singh character. There are thousands of movie had been made and non has the Gabbar Singh villain type of quality in it. Fair enough, each character was good in the movie, but i will still stand for the Gabbar character which was wonderfully acted by late Amjad Khan. If the character were to act by some other famous villain of that time, its possible that the film have will some credits definitely, but not as what it achieved by taking Amjad Khan.Secondly, the character of Thakur Baldev Singh was the second reason's of the success. The other characters of the film has also contributed to the success of the film. The pair of Jay and Veeru was truly spirits of DOSTI. Basanti was just marvelous. Jaya was good and also Satyen Kapuu. Asrani and Jagdeep was real humorous.Their jokes are remembered until today. The Imaam Saab and the Azan scenes, touches millions hearts.The ever fear introduction of Gabbar Singh with the thrilling back ground music are the best entry of a villain ever seen of any Hindi movie.The song Yeh Dosti, Ha Jab Tak Hai Jaan and Mehbooba Mehbooba are the most popular song of the movie. RD.Burman gives great music to the film. Kader Khan - best dialog, Salim Javed - best story and script, Veeru Dev Gun - best action, Ramesh Sippy - Best Direction and all those who was involved in the film has done a very good job ever.Sad that the film was not awarded even millions have watched the film over and over again. It was blockbuster during it time and well remain ever-green movie!Finally, a complete, good and best film ever made and its impossible that there will be any other film which will be able to over take G.P Sippy SHOLAY from the main chart. Never!A film that should not been miss and worth watching. Aur Film Kab Hain? Kab Hain?................. Syaabas!!! 
this is a must see movie	Birmingham	 if you ever want 2 watch an hindi movie it must be sholay, you cant go wrong with thid movie it has comedy, romance, tragedy, action,western and it is musical aswell. it has one of the best bollywood heros which is BIG B and it has a good villian, amjad khan, (decaesed). once  you have seen this film you will want to watch it again. It is about two brave theives who are best freinds  (big b and dharmendrah) who get arrested by a policeman (sanjeev kumar). some bandits attack them , the two theives risked their own lives to save the policeman. many years later he needs the help of the two theives to capture a bandit. 
THE BEST EVER	Mumbai, India	 This is unarguably the best Hindi movie of all times till date. It arrests your atention even after 26 years it was released. Each time you see the movie, you find newer things to admire. Its just too good.It is THE MOVIE you are guaranteed to enjoy for unlimited number of times. 
Entertainment, Entertainment, Entertainment	India	I dont know from where to start. Sholay is a perfect blending of all spices and makes it a delicious curry which you want to have again and again. It has Emotion , Drama , Romance , Action, and what not , you name it and this movie has it. Though a little lengthy, but one wont mind as it never ceases to entertain at any point of time. I dont reckon a single movie where every character becomes legend irrespective of their screen presence.This movie works on concept of 3Es which is Entertainment, Entertainment, Entertainment and makes it an epic. I am short of adjectives for this movie. Mesmerising at its best, flawless , perfect etc. etc.If you havent watched it , do yourself a favor and add it your bucket list. I am sure you will regret it for not having it watched earlier. 
how good is it?..... Damn man, its the epic we are talking about	India	Yeah Sholay or amber draws its cinematography from western spaghetti movie genre but this movie is a epic in its own respect. Amazingly multi layered, multi styled, multi varied yet singly packed this film is one blasting bomb of cinema.If you loved Once upon a time in west, the good the bad and the ugly then this movie is a step cohesive with them in a whole different style and still packed with much more enriching entertainment and music that cant be forgotten in many centuries. Number of attempts have been made to make a successful western styled movie where movies like unforgiven failed (though they win Oscar when they dont have much competition that year and were made in the USA) but nothing and never will any movie be made that can invoke this style and make a huge lot of progress in its shot.Masala film is the nick name given to its effect because this movie provides you with one of the best tonic of involvement and entertainment. Extremely well-made, beautifully edited, amazingly written, melodiously sung, damningly acted and truly evolved , Sholay is a movie for human beings. 
Nice movie!	India	The 3D version of this all-time classic should work for two reasons: One, the simplicity on display, when one compares it with the recent releases that are infested with VFX. Two, the invigorating and revitalizing drama writers: Salim-Javed that leaves you awestruck, even though you may have lost count of the number of times youve watched this incredible entertainer. With 3D, every pivotal character stands out quite literally in the film. On the whole, there are films and there is SHOLAY. Frankly, it would be sacrilegious to miss this classic. Watch it. Now.The 3D conversion couldve been more polished for a film of this stature. Still, the effect is spellbinding. The train sequence still the best train sequence ever shot in Hindi cinema is the highlight  new effects have been added to enhance the 3D element. With a length of over 3 hours, the 3D gets tiresome in parts but the sheer grandeur of the film keeps you going. Indias epic adventure is back  rush to the screens now! 
Reviewing the 2014 3D theatrical version for now	None	Some of the most pathetic conversion from 2D-3D available on screen, that puts the shoddy Clash of the Titans on a pedestal for how to do things. The wonderful original background score has also been screwed-with (thankfully, not to a great extent) by someone called Raju Singh. Atmos sound works most of the time. Better viewed in 2D, and I shall remedy the mistake when/if I get the chance, though Id have to live with the screwed-over score in any case (I think).Having said that, the audience members who watched this one when I did, had the following attributes: 1. Intent in capturing selfies during the movies running time. Cams pointed right at the audience as well, flashes going off to the tune of 5-10 occasions every half hour. 2. Babies, who (obviously) brought the house down with the (oh so pleasant) screaming when Atmos accentuated every gunshot, every death-scream, and every swear word. 3. Cam phones once again, being used by geniuses to take snaps of the (3D) images on screen. Wait, theres more... 4. Cacophonous laughs and jeers at every quite moment, some of which were romantic, most of which were tragic/poignant. Same batch of geniuses (see above) joining in, with quite a few followers to boot......Now, in spite of not blowing a blood vessel at all that (quite used to putting up with, nee living with, said geniuses that populate most cinemas, including multiplexes), I confess to having not felt bored even during (what I consider the weakest element of this masterpiece) those interminable flashbacks, and dated-looking/sounding/seeming scenarios on display. The performances are still top-notch, the music plays a huge role (the not-too-destroyed RDB-original score during the train sequence being a case-in-point - the rest having been butchered by Raju Singh). All-in-all, I do hope someone coverts this for IMAX (hopefully, without the 3D), or someone updates the 3D sometime, even with crowd-funding, if thats an option. Still, this compares well against most of the other trash playing, and being appreciated, out there. 
the best Hindi film. my all time fave.	India	This movie is just the best movie i have seen. (Its my favorite movie).It has all the elements that a good movie must have: Excellent Dialogues.Excellent Music.Excellent Acting. (Even the extras where excellent) Excellent Story/Plot.Cant find a single flaw in the movie. Probably one of the best ever made in Hindi. The camera work is flawless and grips you. The acting is inspired. The music is memorable. One of the movies you remember for life. one of the greatest Hindi ever made !As a strong fan of the American Western genre and of course the directing of Sergio Leone, it is with great enthusiasm that i recommend Sholay to any audiences or fans of Westerns and Bollywood cinema.Perhaps, the greatest film in the history of Bollywood cinema (with one of the longest theatrical runs in Bollywood history), this is the definitive Bollywood action epic movie in the same way that Leones The Good, The Bad  The Ugly was the definitive Western.The film features the acting talents of such Bollywood legends...Amitabh Bachan and Dharmendra and focuses at its heart, a story of friendship, courage and revenge, based loosely around the concepts of Akira Kurosawas Seven Samurai  The Magnificent Seven.If you have not watched it, then make it your priority to watch it at least once in your life, as this is definitely one of the movies that every person needs to experience.A true cinematic masterpiece. 
An all time best movie!	India	I have seen this movie myself many times and I loved it. The main reason why this movie is considered the one of the best in Bollywood is the time in which it was made. It was made during the 70s where blockbuster movies were in much much more demand than critically acclaimed ones. This movie combined the effects of both. It has an engaging and nice plot with a bit of suspense , romance , comedy , plenty of action , brilliant music , superb acting and some moral lessons(SOME). Its excellent dialogues have become very popular in India where the majority of the population is aware of them and you can say that an Indian movie goer comes to age by watching this movie [ and a few others such as Mother India , 3 idiots , etc]. This is a must watch movie in my opinion. People of today may not like it so much but if you some other movies of the 70s , go back a little in time to the India in the 70s and perhaps you will simply fall in love with the movie. 
Movie of a LifeTime	United States	All in all a complete movie consisting of Wonderful Action, Drama, Best Comedy, Great music, awesome screenplay, excellent camera work, Superb Star Cast, well directed, extremely well acted , well scripted dialogs and I am sure many more things.From the start till the end it was very well narrated. Sanjeev Kumar, Amitabh , Dharmendra, Hema Malini and Gabbar Singh by Amjad Khan have done more than justice to their role by performing extremely well. RD Burman has scored a great music and writer Duo Salim Javed have done an excellent work in terms of Story  Dialogs.To conclude, The Best movie ever made in Bollywood by far. 
All Time Favorite	Bahrain	Sholay,directed by Ramesh Sippy is an all time favorite of mine.It has a story,it has great actors,good music,memorable scenes,superb dialogs.What else would you want? There is not even a single scene which puts you off.Direction by Ramesh Sippy is truly masterpiece.The music is very good.The dialogs are superb.Especially the ones delivered by Gabbar Singh.The story is well written.Performance wise-Even though the main actor is Dharmendra and Amitabh Bachchan.Amjad Khan steals the show.He is excellent!Dharmendra is great.Amitabh Bachchan is superb.Sanjeev Kumar is amazing.Hema Malini is cute.Jaya Badhuri is good.Jagdeep is funny.Overall Sholay is a Classic. 
The perfect movie of bollywood that contains everything	India	Now what can I say about this one?This is the best movie bollywood could ever produce;everything is just perfect about this film--it contains action,romance,suspense,comedy,great acting,beautiful songs,unforgettable characters and dialogues and what not!Even after so many years,its craze remains the same.One surprising thing is that when the film was released,it was considered to be just another average film,it also didnt received many awards or nominations..just when the theaters were going to stop showing it,people were seen in great queues outside the cinema-halls!Suddenly there were rush towards the theaters,and it unexpectedly became so big a hit that it became the first ever bollywood film to observe a silver jubilee!I recommend this film very very much;thogh would also like to mention that people not connected to Indian culture,or people who doesnt know much of it,might find it not so magical..I see some people are considering the comic scenes total nonsense,but without them(surma bhopali and jailer scenes) the movie seems incomplete to me.Here at IMDb,people who hate this film says all the songs but mehbooba mehbooba are bogus!I strongly disagree to that and think they only tell so because songs other than mehbooba mehbooba have Indian tunes in them.Just see this film and you will be wondered to discover no matter how many times you watch this;watching it over and over again will never tire you! 
