The dark and sinister mood of the film really sets the theme of the movie	Memphis, Tennessee	(Synopsis) Bruce Wayne/Batman (Christian Bale) continues to eliminate crime in Gotham City with the help of Lt. Jim Gordon (Gary Oldman) and the new District Attorney, Harvey Dent (Aaron Eckhart). The Dark Knight wants to finally get rid of organized crime for good and be free of their corruption. Batman soon finds that a new psychopathic mastermind known as the Joker (Heath Ledger) has taken over organized crime. The Joker&#39;s plan is to terrify the citizens and throw the city into chaos, and kill Batman. Batman takes the fight with the Joker personal, which makes him confront his own beliefs. The Joker is the most dangerous criminal that Batman has encountered, and he will need all his strength and vigilance to defeat him.(My Comment) This film just blew me away. Christian Bale is a natural as Bruce Wayne/Batman, and Michael Caine fits the part of Alfred, the trusted butler. Heath Ledger&#39;s performance as the sadistic Joker was absolutely disturbing and scary yet simply amazing. I would not want to meet the Joker in a dark alley, and whatever you do, don&#39;t ask him how he got his smile, especially, when he has a knife in his hand. Ledger&#39;s performance has turned the Joker into a new iconic movie villain image. Between all the punches, mayhem, and explosions, there is some good sinister dialog. The movie not only has a lot of action, it also tells the story of the internal struggle that Bruce Wayne is having with being the Batman hero. Bruce Wayne wants to be himself and maintain the difference between himself and Batman. Bruce must decide to follow the code or do what has to be done without affecting his own morals. The movie explores the literary themes of Hero verses Villain, as well as Order verses Anarchy, and the Joker explains to Batman that to have one you must have the other, and because of that, they will always be connected. The movie is long, but it went by so fast. You will love the last 45 minutes, because of the non-stop action with Batman in his new sonic suit and his BatPod. With all the explosions, body count, and the dark mood of the movie, I don&#39;t think parents should take young children. (Warner Bros. Pictures, Run Time 2:32, Rated PG-13)(10/10) 	Actor	7
The Dark Knight is as good as everyone says and easily the best superhero film made	Australia	I think the big question...or the question everyone actually cares about is this: Is Christopher Nolan&#39;s follow up to the critically acclaimed 2005 film &quot;Batman Begins,&quot; The Dark Knight, as good as everyone is saying? Quite simply, yes, yes it is. There is no doubt about it, one of the most anticipated movies of the 21st century duly deserves every amount of praise lavished onto it. This is no ordinary superhero movie, this is a character and dialogue driven piece, not as action orientated as you might expect.I will not go into plot details, because there is a lot of it. However, a basic one sentence summary is: Batman now has to face his most cunning and psychotic enemy, someone with no real motives...The Joker. Now that that is out of the way, I will start off with the actors (and boy, is there a lot to talk about). Christian Bale has done a tremendous job as our beloved Caped Crusader, with him already blowing everyone else out of water with &quot;Batman Begins.&quot; Bruce Wayne has a flawed personality that hangs on the balance between righteousness and criminal. His perception of justice causes an emotional and personal shift, whether he is a wealthy businessman who fights crime in a gadget-riddled suit or just a normal man who is sick of all the scum in Gotham City and decides to give the law-breakers a dose of their own medicine. Because of this, and Bale&#39;s tremendous acting, Bruce Wayne is justified, and we emphasise with Bale&#39;s flawed hero more than any of the other actors. If there ever was an excellent Batman, this is it. The theme of right and wrong is played well with his character here.Of course, I am sure you all want know if Heath Ledger was that good. And I can safely say that he most definitely was. Ledger&#39;s Joker is not only the best, but is now the greatest superhero film villain ever. His performance is truly terrifying, chilling, brilliant; any synonyms of the previous adjectives. Every scene he is in is stolen. The Joker truly is Batman&#39;s worst villain; cunning and psychotic, nothing quite matches his laugh and sinister makeup. If Ledger nabs the Oscar for Best Actor, I honestly will not be surprised. It is a true tragedy to see such a talented actor fall at such a young age...All the other actors cannot be forgotten, though. Aaron Eckhart has definitely proved himself previously (&quot;Thankyou for Smoking&quot;) as someone to watch out for. Here, as Harvey Dent (and later Two Face) he is very powerful. All he wants is justice; to bring down every single criminal. Eckhart is the definitive Two Face. Maggie Gyllenhaal as Wayne and Dent&#39;s love interest, Rachel Dawes is much better than Katie Holmes. Gyllenhaal&#39;s performance has substance, I really cared for her and her future and she was terrific in every scene. Michael Caine can do no wrong, and as Alfred Pennyworth he provides some comical and emotional scenes. Morgan Freeman as Lucius Fox, although a limited role, does inject some sly humour and much needed morals into the story. Finally, Gary Oldman&#39;s Lt. James Gordon is riveting. He at least needs a Best Supporting Actor nomination for his performance as another crime-fighting hero who faces some challenging situations.Wally Pfister&#39;s cinematography is simply stunning. Gotham has never looked so good, so big and deep. His wide shots purvey a dirty aura and contribute to the feel of the film. Without it, it may not have been the same. Another Oscar worthy portion, THE MUSIC! With Hans Zimmer AND James Newton Howard at the helm, how could it go wrong? The score sets the mood in every scene, giving an epic and thrilling tone. During the action sequences it really ups the adrenaline. And on the topic of action, The Dark Knight succeeds in having the best fight sequences and car chases in a comic book adaptation yet. With no obvious or over-use of CGI, the explosions and accidents are the real deal. Thrilling, edge of your seat and violent, this is brutally awesome stuff.Nevertheless, none of this would be possible without Christopher Nolan, the man behind it all. Pairing up with the writer (and brother) Jonathon Nolan, the darkest Batman movie yet is the best, and the best so far this year. This does not feel like a comic book film, the dialogue and situations feel so realistic. And, it IS the script that drives this film. The dialogue is very, very well written and is the centre of the conflict and the movie.It may be bold to say this, but this is the best superhero film of all time. There are others that are magnificent (&quot;Superman&quot; and &quot;X-Men&quot; are two examples) but this is the most complex, the most dark and the most spectacular and epic of them all. See it for Bale, for Ledger, for the music, the action and for Nolan&#39;s flawless direction.5/5 and the best film of 2008 so far!! 	Direction	8
The Batman of our dreams! So much more than a comic book movie	Chicago, Illinois	I got to see The Dark Knight on Wednesday night, the reason though why I&#39;m writing this movie comment this late is because I didn&#39;t wanna just jump and say this movie was awesome, I wanted to think it through, still today, I can&#39;t stop thinking about this movie! The Dark Knight lives up to it&#39;s hype and goes beyond it, this is the Batman movie that goes where no other Batman movie has gone before. It gave us a real sold story, we are finally told why the villains are the way they are, how all the injustice in the world can get underneath Batman&#39;s skin, how you have to believe that people still have faith in good on Earth. Heath Ledger, I absolutely loved Jack Nicolson&#39;s performance in the 1989 film, when I first read that Heath was signed onto The Dark Knight, I was like &quot;What are they, kidding?&quot;, once you see The Dark Knight... Heath was incredible! I&#39;m not going to compare Jack and Heath&#39;s performance, because they were two different versions of the Joker, but Heath&#39;s Joker was definitely the more scary and intense of the two nominations. You didn&#39;t know what he was going to do next, he was so crazy, he was also so charismatic to the point where you could relate to his character, and the worst part is not only that he&#39;s crazy, he&#39;s driving Gotham crazy and treating everyone like little puppets on strings that he can control, and guess what, he is doing it so well with a smile on his face. This was so much more than a Batman film, this was so much more than a comic book film, The Dark Knight truly delivers with drama, action, romance, horror, dark humor, the study of a psychopathic killer, a detective story. The force behind this epic movie is Christopher Nolan, who&#39;s previous film, Batman Begins, didn&#39;t really thrill me, but his incredible film making is truly shown in The Dark Knight, the shots that he got of Gotham City were absolutely fantastic and made you feel part of the city, part of the Batman story. One of the things that I absolutely loved about The Dark Knight is that normally with a comic book movie, you know it&#39;s not real, people don&#39;t dress up in costumes, and save the day, villains don&#39;t name themselves crazy names and dress in make up or crazy costumes, but The Dark Knight actually makes it seem incredibly real, like it could happen.Bruce Wayne is still learning how to be in his double life of Batman and himself, he has lost Rachel to the new district attorney, Harvey Dent, he&#39;s inspiring others who are dressing up as Batman and are trying to take on the villains of the city themselves. But things are much worse when the Joker waltzes into town, and he&#39;s going to bring Hell upon Gotham City. Constantly playing with Gotham&#39;s mind and trying to get Batman to reveal himself, Batman has never dealt with such a psychopathic genius before. The Joker has named himself as the &quot;Classy Villain that Gotham needs&quot;, he also has brought a new thought into Batman&#39;s head of them actually being more alike than different, that Batman completes him, the Joker would be nothing without him. But Batman is relying on Harvey Dent, who is Gotham&#39;s &quot;White Knight&quot; trying to put all of Gotham&#39;s scum in jail. But when the Joker plays Batman and Commissioner Gordon, Harvey and Rachel find themselves in very horrific position and Harvey must discover if he will die a hero or live long enough to become a villain.All the performances are dead on in this movie, now everyone&#39;s going crazy over Heath Ledger&#39;s performance, but one performance I would also love to credit is Aaron Eckhart who plays Harvey Dent/Two Face, his performance was just as great as Heath&#39;s and made Two Face a human villain. You could understand his hatred and vengeance on what happened to him and why he became Two Face. I know that everyone is saying this but I truly mean when I say this is one of the best movies I have seen in a very long time. We had some great movies these past few years, but I think The Dark Knight is seriously something special, but I don&#39;t wanna build it up too much since some people go to the theater expecting my words to be the same as your own. In my opinion though this is not a great movie, I can&#39;t come up with a word describe how incredibly powerful this movie was, to be honest I would go above a 10 rating if I could; this is the Batman film that we have been waiting for. I&#39;ve seen it twice in one weekend, I&#39;m going to see it three times this upcoming week, I don&#39;t mind one bit. I can&#39;t wait for the sequel and I would just like to say RIP to Heath, wish he could have seen his breath taking performance as The Joker.10/10 	Actor	6
Terrible Movie for Dictator Propaganda	Lulea	This shameful movie is about how government of Turkey is run by idealist. Which in fact is a murderer and a dictator. They not only change real events to their fantasy world conditions, they also used deceased engineers for their own propaganda.This movie is 2015 edition of Triumph of Will by Nazi Germany. I hope everybody will remember terrible people involved with this movie and cast them out from society. P.S. Did you know this movie is screened for free to the audiences by government with tax payers money? Shame on anybody who watches this crap. 	Plot	4
If you want to make propaganda, at least make a good one	Turkey	A really horrible film which only aims to increase support for the idiotic things the government did and will do. It implies that almost every bad event happened in the past 10-15 years is because of a terrorist organization which works together with CIA, Mossad etc. It is so idiotic that it shows the gezi protests like something that was controlled behind a screen by the same organization (which clearly doesn't exist) What can I say, if you are stupid enough to believe these things (unfortunately many people are) you may like the film but that doesn't change the fact that it's a poorly written and pathetically directed propaganda and a decent director could do something better while he's in the toilet. 	Plot	3
This so-called movie is a propaganda !	United States	Shame on the directors, the purpose of this so-called movie is clearly politically motivated. The intention smells very bad a political propaganda reminding Goebbels. The movie presents the main non-fictional character Erdogan as a victim of a corruption case. North-Korea propaganda style. Many scenes are from political meeting where Erdogan shows an awful populism. Even the trailer is bad. Anyone can watch Erdogan lies on youtube instead of watching this movie. I would rate zero if that was possible. Keep your eyes away from that. Better to watch 'the interview' which is at least a good comedy. Regards RK 	Direction	1
Terrible movie	None	Really awful. Don't waste your time. if even they give you money to watch it you will regret and you will never take back that hours from your life. You will suffer and suffer. There is no subject on that movie I was lucky I didn't pay because it was free I mean cinema was free. Can you imagine they put this movie free so. Ratings will be high. But I said even 10000 lira you will never take your hours back. I prefer to go and watch horse race or ice skating rather then this fully rubbish movie.i could sit and do nothing and still I will be more happy that hours than spend hours watching this thing. I mean who wrote this? Do they have a mind? Really? And how could you accept a role as a actor in such a ridiculous movie? Are you OK? Please tell me? Why did you do that to us? Why ? 	Plot	4
awful	United Kingdom	This was the awful movie I have ever watched in my life.Please tell me how it's possible to formally review a film titled K.O.Z.Do not watch it. It is an absolute waste of time. It was also too boring. Also I paid 10 TL it was a waste of money. Than I heard that one of Turkish Political party giving tickets to its members for free. Highly political movie . It was produced in order to support the views of a political party. Also the the actors and actresses are not acting very well. I have never seen them before. Very small budget movie.This film is sure madness; a mess of epic proportions with so many odd features, amateur features, wooden acting, and loose ends that should technically derail the picture but, for some reason, do not. This is a charismatic film. One that doesn't allow itself to exercise more than what it is. It's silly, never boring, and embraces badness with a sense of lax, carefree fun. 	Plot	3
Worst propaganda film ever!	Sweden	This is presumably the worst propaganda film ever shot in the entire history of cinema. It gives a highly biased and re-written account of the recent political corruption scandals in Turkey; the so-called 17-25 December corruption and bribery investigations in the year of 2013. What happened in reality was that, despite obvious evidence, the barefaced government officials including the back-then prime minister (the current president of the republic) insisted to call the investigations as a coup d'etat, and produced a surrealistic storyline to cover the allegations. The film intends to prove the unbelievable and mind-blowing theses of the government. I admit, though, it would've been fun to watch for those who know the true storyline. Nevertheless, it is painful for me to watch it as I am a Turkish citizen and it reflects the unfortunate fate of my lovely country. The film is now free to see at certain cinemas in Turkey. Even worse is that employees of some pro-government firms are forced to go see the film.Do not ever spend your precious time to see this rubbish film! (unless you're researching on contemporary propaganda cinema :) 	Plot	1
awful movie. dont waste your time.	england	This shameful movie is about government crimes. Which in fact is a murderer and a dictator. To hide their crimes, They say some people are betrayer. they also used deceased engineers for their own propaganda. People should not watch this movie to support human rights. Did you know this movie is screened for free to the audiences by government with tax payers money? Shame on anybody who watches this movie. If you want to support dictator governments and want to waste your money you may go to this movie. Please offer your friends that they should not watch this movie because of awful scenario. This movie really awful and my advice is to share this comment with your friends. 	Plot	2
Deserves to be the worst movie in the world	Turkey	If anybody is curious about this movie and wonders why there are so many negative comments about it, that's because it's the 'WORST' movie ever, I mean it. It's completely waste of time, don't even spend your time to watch it if you still haven't. This movie itself is the proof of how much Turkey resembles Nazi Germany nowadays. Since Gezi protests shown the world how 'delusional' Erdogan is, his only trump card ('koz' in Turkish, I mean 'K.O.Z.') is now telling lies to people about how aggrieved and 'Muslim' he is, however, at the same time, doing everything he can to utterly destroy his dissidents, even promoting civil war in order to do so. By the way, this movie would be less terrible if Necati Sasmaz (Polat Alemdar) took part in it. After all, he is able to dodge a bullet by simply crouching down... 	Actor	1
The lies of a dictator	Istanbul	This movie is on Turkish Televisions everyday. Same fictional stories, same lies... Everyday we see internal mails from the employees of the close to government companies in which the managers threaten the employees to go to this movie and bring back the ticket if they want to keep their job. Turkey is passing through very rough times these days with its fascist government. This movie is trying to cover the billion dollars this government and their families stole (which are proved with many legal tapes, photos and voice recordings but darkened); trying to hide the innocent civilians they killed and trying to hide the evil leading the country. What is fortunate about this film for the Turkish people is that it is so bad. It is horrible and therefore no one will ever watch it in Turkey or abroad. It would have been a good movie with horrible lies but instead it is a bad movie with horrible lies... 	Plot	5
this is not a movie. THIS IS JUST A BULLSHIT!	Turkey	WARNING: curse words This is such a shitty movie for several reasons: * This movie is produced only to lie about AKP government's false policies, theft and murders. Such as; letting Iranian spies to occupy the intelligence agency of Turkey (MIT), hiding huge bribery (%10 of every business built in Turkey goes to the president of Turkey, RTE), and killing innocent people against their benefit - like the politician Muhsin Yaz&#x131;c&#x131;o&#x11F;lu, and so on.* This movie is produced with the money of AKP government. They gathered the money from the bribery %10 of everything, then pour it into a financial 'pool'. They support the newspapers, TV channels and a shitty movie like this with this money.* This movie is produced by an ideology, very similar to ISIS. They attack the very foundation of Islam by so-called representing it in this way of pressing, cursing, undermining, and killing - if necessary - all the people oppose to them.* ...the more I continue, the more I have to think of their rotten system. This makes me sick already.To sum up, this is not a movie. THIS IS JUST A BULLSHIT! 	Plot	4
You have to be a Himmatwala to watch Himmatwala	United Arab Emirates	You need to be brave, courageous and strong to watch this Movie. This more like a Torture than an Entertainer. Sajid Khan Claimed that this is the best movie he made. HE must visit a Doctor. Ajay Devgn shouldn't sign movies which are remakes. It's sad and disappointing to see a fantastic actor losing his track by doing these crap Masala movies. Well Now for the Movie Direction : It's weak and not worth commenting. This worst Sajid Khan's Movie ever. Dialogues are average. Looks like a 10 year old wrote it.Performances : Ajay Devgn tries hard but the script is awful. Ajay Is just okay. He looks convincing though. He has a one or two good scenes but that 's not enough. Tamannaah Bhatia is wasted . She is beautiful and has a screen presence but she is more like a Talking Doll. Mahesh Manjrekar is good. Paresh Rawal is the SAVING GRACE of the movie. His performance will make you laugh. Rest of the cast is purely average.Music : The original was famous for it's music and it's dance set pieces. The music isn't great expect the 2 songs 'Taki Taki' and ' Naino Mein Sapna'. But the choreography is AWFUL.There are 2 item songs. Not Great.Action : It's over the ROOF TOP. Senseless to be frank. Overall : It's a Waste of time. Better watch 'JOLLY L.L.B' or 'Mere Dad Ki Maruti' Wait for It : It has A TIGER!!!! AJAY DEVGN FIGHTS WITH A TIGER AND WINS!!! YES A TIGER!!! OHH GOD WHY???0.5/5This is a HUGE DISAPPOINTMENT!!This movie can can be Compared his Sister's with Tees Maar Khan and His Brother-in-Law's Joker. 	Direction	3
Insult to the humanity/movie lovers....please ban this guy from making movies	NYC, United States	I usually do not write reviews as I do not have time to do so. But for this movie, I am still in shock and could not resist to register and write a review. Sajid Khan, as always is the worst director and a movie maker in the bollywood industry ( may be in the entire world). While watching the movie, I could not believe what I was watching. The movie was so pathetic that I was ashamed on myself for watching it. My confidence level has really gone down after watching this movie. Sajid Khan needs psychiatric treatment with shock therapy. I wish there is a class action law suit against him for making such movies, for mental torture and making people feel idiots. I urge everyone to watch this movie so everyone in the world must know how pathetic, poor, terrible, shameless director this guy is. but please do not spend money for this movie. 	Direction	2
One of the Worst Bollywood Movie u will ever see	New Delhi	Help me guys. Rate this shi*t 1/10 and throw pup on Sajid Khan's face.Also thumb up the review so everyone can see only one line and save their time._______________________________Cant believe why Ajay and Pervesh would do such a film. This movie make Tees Maar KHan and Joker award winning movies. Hope Akshay don't do his films in future. He thinks all of us are jokers wating to get fooled.Only Good thing is songs (those reused)are reasonablly well. Tamanaah look very good but cant be said about her acting.Cant believe why Ajay and Pervesh would do such a film. This movie make Tees Maar KHan and Joker award winning movies. Hope Akshay don't do his films in future. He thinks all of us are jokers wating to get fooled. 	Direction	1
Insult to Human Logic	Bangalore, India	Climax scene, very intense. Son (Ajay Devgan) is getting beaten inside a temple compound by villains in front of his mother, sister and girlfriend. Mother, finally enters into temple and pleads to god 'Bas Maa Bas, Aur Kab Tak'.Entire cinema hall bursts into laughter! I doubt there can be any bigger insult to a movie maker than this - he is trying to create an emotional scene and viewer is getting comedy out of it. If I could, I'd request govt to consider giving out some sort of award - not to the movie, but to the viewers for going through this tormenting, nerve-racking, torturous assault on human logic. I wish I could get my money back and sue the director for wasting my 2 hours.Well, this was probably the most confused movie I have ever seen. The treatment is pathetic and the entire movie is shot casually without any brains. It being a remake of an old movie (well, almost all the decently launched Hindi movies now a days are either remake of some Tamil / Telugu / Kannada / Hollywood film or some sequels like Murder 3, Jism 3, Race 2, Saheb Biwi and Crap returns, Ashiqui 2, Yamala Pagla Deewana 2 etc) always brings additional expectation of it to be slightly better than the earlier one. Not with this one. Forget being better, if Jitendra sees it, he might contemplate killing himself for approving such a shady remake.Movie starts with a street fight which is idiotically shot. Then suddenly jumps to a railway station called Ramnagar. Ajay Devgan gets down from the train with dress and shades of 2013 for a movie which supposedly is of 1980s. Meets mother - mothers tells some senseless story - they move in to their home and starts taking revenge on villain. I guess my narration of story is far better than how Sajid Khan has managed to display it.Presence of Paresh Rawal doesn't help with comic quotient of the movie. Its ridiculously meaningless - but I guess we must have gotten used to it by now with Houseful and Houseful 2. I am yet to figure out why Sajid Khan is loosing his brain with each movie he is releasing. Hey Baby was a much better entertainer and after that, he seemingly has lost his sane in making movies.The tiger fight scene is absurd and nonsensical. In 2013, where CGI is so far advanced, the entire stretch is shot as if the director is running on budget crunch. Guess, it is more of a intellect-crunch at directors end than anything else.Well, not everything is bad in this movie. There are two good things - call them eye soothing if you wish - Tamannah, who simply looked fabulous, and 5 beauties dancing on 'Dhoka Dhoka Dhoka' item song. The song is ludicrous (like rest of the songs and the movie itself), but I guess having 5 item girls helped a bit to glorify the screen.Should you watch this movie? Well, go ahead if you want to see how an illogical movie is made to abuse human brain. I lost my senses after watching this movie and had to wait 24 hours before I could gain some of it to write this apt review.In my opinion, you'll be much better off sipping some drink and enjoying a biryani with that money in some decent restaurant than wasting it here. If you are not hungry, give that money to some beggar for god's sake, better than wasting on it. You would not miss anything in life if you haven't watch it - trust me! 	Plot	3
Himmatwala is not worth a ticket.	India	I clearly remember when I first saw the trailer of Himmatwala and at the end of it written A Sajid Khan Entertainer, I was sure that another trash from sajid's kitty is going to see the daylight and this time I promised not to watch the movie in theater at least. Then finally i watched it in my Laptop and i was so happy that Sajid khan didn't prove me wrong.Each and every scene and the nuances of each character's depiction was so silly, unfunny and annoying that i completed the movie within 1 hr and 10 mins.The shocking thing was how could an actor like Ajay Devgn's caliber sign a nonsense movie like this? just for the sake of 100 Cr moolah that could make a hat trick other two being Bol Bachchan and SOS. Tamannah, please go back to south and if Trisha fails to grab a position in Bollywood, then of course you can't. Again as there are so many other bimbos flying high with success with khans without knowing acting then chances to sizzle on bollywood screen gets higher courtesy Sajid Khan.Sorry Jacqueline Fernandez. And yes Sajid, as you hate critics, so let me tell you am no critic and love Hindi films but know the difference between good and bad.And yes in a recent reality show where you were one of the judges,you were saying repeatedly ' Your performance is like Sajid Khan's Blockbusters' gone horribly wrong at least from the multiplex collections of Himmatwala. And Multiplex audiences are more of a class. Rest You can think yourself..Please No Himmatwala 2....EARNEST REQUEST!!! 	Direction	2
I dont want to believe this movie Really exists	United Kingdom	From The First day when I have seen first time seen trailer of this movie I know this was going to be a bad one. but My kid (5 year old is Big fan of the Singham...Mean ajay devgan with mucchhe) insist me a lot after seeing trailer with lion fight.I knew it was bad by the looks of it from a fifteen-minute review, but I wasn't fully convinced. This movie COULDN'T be as bad as Ram Gopal Vermas AGG, right?? Boy, was I proved wrong.This isn't of course an exact copy of Old Himmatwala (1983... I even don't like that one too).... The director makes freewheeling changes both in terms of characters and situations. But no amount of tweaking can do much to save this piece of tawdry twaddle from being a complete washout.My massala Movie gore kid who even enjoy crap like RA-one, Is come out of Hall Silenced as he have seen ghost! Avoid this movie at all costs. Unless you like to watch movies that will give you headaches and begin to question humanity in this world, then knock yourself out. But other than those people, don't waste your time. 150 minutes will be wasted from you if you dare watch this.The end. 	Plot	5
Pathetic simply pathetic	Pakistan	I just wasted 2 hours of my life for this crap. After seeing Joker and Tees Mar Khan i was expecting that those were the worst things ever happened to me but boy , Sajid Khan proved me wrong. This crap is senseless and a torture to anyone . U must be a real himmatwala to watch himmatwala (bullshit). Sajid Khan please use some logic before releasing a torture cell. Do not waste your time and money . Acting by each and everyone in the movie is pathetic. Ajay Devgan disappointed me a lot . Im a huge fan of him but he is a total waste in this movie. Direction from Sajid Khan is too bad. I think he was confused while making this movie and did not know what to do . Tamanna Bhatia is beautiful but her acting was not up to the mark. Paresh Rawal is way out of his own league in this flick. In a nut shell this movie is going to be the biggest flop of this year. 	Direction	2
HIMMATWALA is the one who can watch this movie second time...	India	I usually don't watch such movies but I don't know what it was that convinced me to watch this one... The movie touched each and every aspect of boredom. In fact, the movie sets a new benchmark in the field of irksomeness. The movie starts with a song featuring Sonakshi. Well, no comments on that. Then comes a (practically impossible)fight scene. There you get a glimpse of what this movie is going to be. Then comes Paresh Rawal's character. The character played by this great actor was the most irritating, annoying, aggravating, abrading (idk add some more words) character I had ever seen in my entire life. The same goes with Mahesh Manjrekar's character. Ajay's and Tamanna's characters were so-so. Now, Good and bad aspects of this film: BAD- 1. 'Dangerously' uninteresting story. 2. Super Boring songs. 3. Irritating comedy. 4. Impractical fight sequences. GOOD- ... ...(plz suggest if you find some)The movie has the potential of making you feel like going home (multiple times). This movie, as rightly said in the other review, 'questions humanity in this world.' Sajid Khan himself is not capable of watching movies like this (provided it is not made by him). But this movie can be used as 'an April fool's day prank'. You can tell your friend that the movie is awesome and send him to watch this piece of s***...And I'm sure your friend will never forget that...P.S.-You still go to watch this movie after reading this....then you are an IDIOT 	Plot	2
bad totally bad movie of this year	India	this is not at all good movie compare to sajid khans previous movies. this movie is tool long .only good thing about this movie is its remake of 1983 movie - himatwala.this movie is full of stupidity comedy which does not make audience laugh at all.i would give 1 and half out of 5. Fashioned exactly on the same story as its 1983 saga, the story is typical of that era.I don't think anyone except Sajid Khan could have found the script of Himmatwala interesting.In the film, perhaps the most notable moment was Ajay's fight sequence with the tiger that leapt out straight from the sets of Ang Lee's Life of Pi.Personally, the film made me miss the intense and passionate actor Ajay Devgn was, before mindless comedies got the better of him! He is obviously way more Himmatwala than Jeetendra was and performs his stunts with inexplicable exhibition of power and strength. 	Plot	1
Himmatwala:A Idiotic piece of work by Sajid Khan in the name of  Entertainment!	Bahrain	Himmatwala directed by Sajid Khan is one of the worst remakes I have ever seen.The 1983's Jeetendra-Sridevi's Himmatwala was entertaining while 2013's Ajay Devgn-Tammanah's Himmatwala is horror offered to the audience in the name of entertainment.While the movie has a running time of 150 minutes,I could not endure this nonsense for more than an hour and I had to leave the theater!The action sequences,too,are boring,because they are the same repetitive action scenes which we have seen in many movies before.The direction by Sajid Khan is done to death.The screenplay is badly written.The music is sonorous.The dialogs written by Sajid-Farhad are awful.Performances: Ajay Devgn is strictly okay.Tamannah overacts.Mahesh Manjrekar is fine.Asrani hams and is wasted in a small role.Special mention of Paresh Rawal,who steals the show with his fabulous performance!All in all,Himmatwala directed by Sajid Khan is an Idiotic piece of work presented to the audience in the name of Entertainment!I am giving it a generous one on ten(Solely for Paresh Rawal). A Disappointment! 	Direction	4
The Godfather is pretty much flawless, and one of the greatest films ever made	United Kingdom	Rather than concentrating on everything that is great about The Godfather, a much easier way for me to judge its quality is on what is bad about it. Almost every film has something that I don't like about it, but I can honestly say that I wouldn't change anything about The Godfather. There is nothing weak about it and nothing that stands out as bad. That's why it gets ten out of ten.This is one of those films that made me wonder why I hadn't seen it earlier. The acting from everyone involved is great, Marlon Brando comes across perfectly as the head of the family, and James Caan and Al Pacino are excellent as his sons. The soundtrack by Nino Rota is also very memorable, bringing back memories of the film every time I hear it. The plot has to be excellent for it to get ten out of ten, and it is, it's far from predictable and the film is the definition of a great epic.The film is pretty shocking in the way every death occurs almost instantaneously, and as it spans ten years so many different things happen and every minute of it is great entertainment. It's a well-made and entertaining film that is only the first part of a trilogy, but it stands on its own as a wonderful film in its own right. If you haven't seen it, what are you waiting for? This was one acclaimed film that didn't disappoint. 	Plot	7
Magnificent portrait of organized crime	EU	 This is by far the best movie ever to give a portrait organized crime, this movie goes deep inside and shows it all inside out..With superb acting by especially Al Pacino as Mike Corleone and Marlon Brando as Don Vito corleone this movie shows how one of the head mafia families in New York works, it gives a detailed picture of how their business runs and what kinda chances they got to take on their business, for example their denial to step inside the narcotic business brings on alot of troubles, but also it shows what kinda sacrifices they make, every day could be their last day..Al Pacino shines above all in this movie, as the smart boy of the family he returns after fighting a war for his country, at that time not involved in the family business, but it doesn't take long before the war breaks lose and he see no other ways than to step in and fight for his family.This is definetely a &quot;must see&quot; masterpiece. 	Plot	8
