A Testament to the Stupidity of Our Times	1	Canada	Although suffering from a muddled plot, ill-defined characters, a typically uncharismatic performance by Christian Bale, and a lack of energy, The Dark Knight proved to be on of 2008s greatest commercial and critical successes.The fact that this film is in the Top Ten list tells me two things: 1) Most of the people who rated this highly are either 10-year-olds or adults with the attention span of 10-year-olds. I do not mean to offend all 10-year-olds, because there are some rare exceptions. But, you can catch my drift.2) People who rated this highly have not seen many of the other, better films on this list. They have nothing to compare The Dark Knight to.Anyway, I just hope this films current standing sinks down far below the 250 mark. 
No worth the money	1	United States	My comments refer only to the 2008 USA release, aspect ratio 2.35 : 1 widescreen version (not the IMAX aspect ration 1.44 : 1, which could potentially be better)Sorry but the movie was AWFUL, Not worth the money! Special effects aside, gadgets, and the Batmobile which is a dream automobile, the movie runs 152 minutes too long, unnecessary ending, but most importantly does not have any resemblance to the original Batman series or the comic books, neither in character, nor intent.Best of the movie is the director Christopher Nolan,his attention to detail and superb sequences,i.e: bus braking out of the bank, the capture and return of Lau (Chin Han), the explosion, and the capture of the Joker (Heath Ledger). The characters are very intense, especially The Joker, Bruce Wayne/Batman, & Harvey Dent/Two-Face. The best and worst of the actors, Ill start with the worse. Morgan Freeman and Michael Caine both accomplished actors they are probably two of the finest alive, Sir Caine was the worst of the supporting characters, neither of the two were convincing, they failed in their craft both were consistently bad actors in this film. The best was Heath Ledger hands down, his performance was top-notch, consistent, but above all spectacular. There will be a sequel to Batman: The Dark Knight which sincerely hope will be better. 
Not even the best movie of 2008.	2	United States	To start, I would like to say that this movie is not even as good as Batman Begins. Christian Bale is one of my favorite actors, Batman is one of the best super heroes, but that still does not mean this equates to The Shawshank Redemption or The Godfather.This is a very good movie, but it is not deserving of all of the hype surrounding it. Health Ledgers death had more of an impact on this movies critical acclaim than anything in the actual movie. The Joker is pretty cool because the screen writers made him cool, not because Health Ledger delivered an Oscar worthy performance or any of that other BS. People seem to forget that Liam Neeson played his character in Begins at least as well if not better than Heath Ledger played The Joker. Also, Christian Bale is predominately playing his snobby Bruce Wayne character in this film, which is quite annoying. After seeing the movie, you might even realize that Christian Bales obscure placement throughout the film is a major flaw.The Godfather is around 3 hours, this is around 2&1/2 hours, yet this movie feels much slower. Rather than keeping a steady pace, the movie seems to doze off for a while followed by huge explosions and overly drawn out 30 minute action sequences. Its ridiculous.The best movie of 2008 is In Bruges, not TDK. 
all you need to know is......	1	Texas	I saw this movie on a Monday afternoon in hopes of avoiding a long wait and big crowds at the theater. Good plan. It worked. The movie didnt. Many reviewers have already commented on the gross mediocrity of this film so Ill skip that part. There were some very good, though isolated, moments in the story: a lesson about how torture is wrong and doesnt work, the equal value of all lives regardless of how they have been lived, abridged civil rights are neither civil nor right, etc. I like all those concepts and they are certainly worthy of exploration given our current political state.To me, however, the most prominent feature of this film was neither Heath Ledger, (whom I greatly respect as an actor), Christian Bale, nor the script, directing, story line, performances, or suspense, but rather the gorrific violence that punctuated almost every moment of the more than two and a half hours this thing went on. Everything in this movie explodes!!! And the cut aways in the editing do nothing to mitigate the impact of all the slashing, stabbing, pounding, bludgeoning, shooting, and impaling that becomes ridiculous about halfway through. And though I have enormous respect for him, Ledgers Joker was basically Ted Bundy with face paint. I think the inspiration for this film came more from Oliver Stones Natuarl Born Killers than from anything that was ever written in a comic book.All you need to know is this... In the last ten minutes of the film, with the body count hovering somewhere around 100, a scene begins to unfold where a young child is about to be murdered in cold blood, (those of you who have seen the movie know what Im talking about). The scene goes on for what I thought was an excruciatingly long time, but even as it was just beginning I was thinking to myself, no, no, no, this is wrong. This should not be done this way in a movie. Then somewhere in the theater, behind me, a child began sobbing uncontrollably. Yes, real terror, real horror, real fear, a real child, right there in the theater. The scene finally came to an end. The sobbing didnt. As the lights came up for us to leave I saw a couple escorting their approximately 12 year old son out of the theater, still sobbing, and hanging on to his parents clothing as they walked out.I dont blame the parents. This movies PG13 rating is unconscionable. This is a Batman movie! With a PG13 rating! Batman originated from a childrens comic book series. One would think that this movie would be a safe experience for children. Its not. Given the grotesque thread of constant violence that runs from the opening credits to the closing credits its not even suitable for adults. Several of the postings here at IMDb with the lowest ratings have noted that they are putting their rating as low as possible to balance out the overly generous perfect scores that have vaulted this movie into the position of being one of the greatest film ever,according to IMDb. Not me. I really didnt like this movie. And in the last ten minutes of it I came to hate it. It does not do service to the Batman franchise, or movies in general. There is not a shred of comic book appeal in it anywhere, and it will take its place as one of the most uselessly violent movies ever made. That this offering has the broad appeal it has makes me a little sad, and sick inside. And if I could speak for the poor kid that was sitting behind me during this bloated gore fest Id say this, thanks for the memories. 
The Age of Commercialism	1	None	There is not really any reasonable explanation why there are so many junk movies with ratings over 8 in IMDb except the fact that unfortunately we are living in the age of materialism and total commercialism. Before mentioning anything about The Dark Knight itself I should point out that the movie business started as an experiment and furthermore, it was (and I hope it still is) art. If you are a part of the lucky people that had the chance to watch old movies (starting from the early 1900s) then you probably have noticed that despite the bad quality the technique and the style of directing, cinematography, acting and special effects are fascinating. They are modern, sincere, effective, touching. Thats where art starts and flourishes. However, if you take all the pointed out and replace them with high quality computer effects, deafening soundtrack, good looking actors, banal plot and the appealing to the masses simple conflict of Good vs Bad; well, here is where commercialism begins its unstoppable brainwashing system. The Dark Knight fits exactly the formula. Nothing more to say. To those who agree: There are still some great new movies coming out. It just takes time to find them. Dont be discouraged by the overwhelming amount of junk films. To those who disagree: Well, consider watching Casablanca, Silence of the Lambs, Amadeus, Star Wars :p, etc? To those who dont take a side: Now is the time to do so. To Heath Ledger: You were just great and sorry to know this was the last time to see you. [17 June 2009]Later ... Here now as I watched the film for a second time so that I would be entirely fair in my judgment I realized that 8/10 is a fair rating BUT and only BUT when The Dark Knight is rated on a different scale such as Top movies based on a comics. And what is a comics other than a combination of a simple plot, good vs evil, black and white characters, lots of action? The end. When a movie has nothing more to add - no fair character development/acting, no original twists in the chain of events, no unique directing techniques... then one cannot give it more than 5/10. And since the IMDb has a great image the only way users can help keeping it safe and sound is by taking a little more seriously their voting rights. [30 June 2009] 
When they said Dark did they mean a coal mine at night	1	United States	I just rented this from Netflix and forced myself to watch it till the end. What a dreadful, boring yet expensive movie. It was so dimly lit, they could have had any of the thousands of out-of-work actors in Southern California in it with no perceptible difference. I guess a couple more explosions would have helped (not really). I only watched it cause of Heath Ledgers excellent performance in Brokeback Mountain. Boy, was I disappointed. I didnt care about anyone while watching except for myself who was waiting for it to end. At times the dialog was difficult to understand with the volume way up but the loud soundtrack made every sound effect rattle the furniture.I just dont get what passes for great entertainment nowadays. I had to watch some old Rocky and Bullwinkle cartoons afterward as an intelligent antidote to this cartoonish movie that tries for so much significance, an odd combination. Its like looking for significance and the meaning of life in an infomercial. Dont bother. 
Hyped and a little overrated, this is a good film but with many flaws	1	Netherlands	I think the hype around this movie makes people completely overrate it. OK Heath does a great job at the joker but the movie itself has many flaws: 1. The balance between good and badguy is all out of sync. Batman fades into the background, he also has way less dialog than the joker. This makes the movie unbalanced. I think they re-cut the movie after Heaths death, to put him in the foreground.2. The movie is tooooo long, this story can be shorter with less redundant scenes, its like they couldnt choose what to put in, so they just put all of it in! This gave me and some of my friends several *yawn* moments near the end.3. Gotham city looks like a normal city. In batman begins it had a real comic feel but in this movie it doesnt, which is a shame really.4. The point of the movie, (i wont tell u what it is) but yes, this action movie tries to make a philosophical point. Of course this can be great, but in this movie it gets chewed over and over and over and then it gets forced down your throat.5. Lack of humor. An occasional sharp or funny dialog would have been great, however the dialogs arnt very good and theyre never funny.6. The plot devices are really quite lame. I wont go into details but most of the plot devices are silly and inspirationless, even the comic manages to feel more realistic than that. Somehow the movie doesnt manage to convince the audience of its own logic, probably cause there is none.All in all its a fun movie, with great performance by Heath as the joker, however it is not the masterpiece people try to turn it into. It doesnt deserve a place in the top 250, and it is not the best movie of 2008. Of course, if you settle for mediocrity this is the movie for you! 
Why so much hype?	1	None	Okay, so they built a good villain in the Joker, but the plot was just a bit too unbelievable to hold together. Im not going to add any spoilers here, but if you want a big-budget, action- adventure escape that totally relies on the rendering farms that had to handle all the special effects... and dont mind plot-holes the Hindenburg could fly through, this film is for you. IMHO, this film doesnt deserve all the hype. Look at reviews from people who hated it and see why. Once the hype has died down and people get over their brainwash to overrate this over-produced Hollywood crap, we should see ratings more in line with the films true value. I didnt walk out, but that was because I had such high expectations. Id hope to see this rated a 4, maybe even as high as a 6 by the average public. Im rating this a 1 to try to offset the obvious shills and excessive hype. This is, by no means, the best film of the summer... but in its favor, it does give better balance to the darkness of Batman. If it werent for the growing trend in bucking the old feel-good Hollywood ending routine... if it werent becoming clich&eacute; to kill off good guys and create characters with seeming hearts of gold, who turn half-evil, Id say this film had something unique; but that whole scenario is now a formula for making a film armchair critics will say has depth... pffff... Save your time and money and rent an old classic favorite that you somehow never managed to see. Or go have a picnic with your loved ones. The alternative is two-and-a-half hours you wont get back; dont waste it to further enrich Warner Bros. 
Hmm, the most overrated junk movie, I have seen in my whole life	3	None	This movie is a non-plot action-packed propaganda movie. Which wouldnt be so bad but the combination is such that it IS the worst movie I have ever seen in my whole life. Seriously, when I came out of the movie theatre I was sick and angry at the same time. The whole movie is about approach towards the various kinds of villains, how they are and how they should be generally handled. You have about twenty propaganda lines, towards which each part of the film leads, those parts connected by a very feeble link. You could almost see the authors as they thought, hmm, we need to put this line into the movie, what circumstances will lead the hero or antihero to tell the audience this truth? Of course that made the movie a two hour drag where the twists and turns of fortune made you think if it wasnt a 10yr old child who wrote it. Ha, the setup worked we caught the Joker. Oh, Joker escaped, what are we gonna do? Then the good guys would realize that Joker wanted them to set up a trap, he wanted to be caught so as to get ..., escape and harm even more. Well, that is so childishly ridiculous, first surrealistic propaganda movie ever. So guys out there in the US remember. When you get spied through your cell phones, when your dear ones die in stead of a rich undercover agent, dont feel offended. Because to fight the crime or terrorism, we dont need the good heroes (those apparently end up as dead half-faced wackos). We need dark knights. Sorry for my bad English. I needed to get this off my chest. So much approval, 9.2 user rating here, 94% on rottentomatoes, are that many people so simple or so easily bought? 
Just what Iexpected - Its a self-parody	1	Hungary	This movie has proved again, that cartoon means junk, and whatever you do starting from a cartoon, it will still be junk. At least now someone else in Hollywood realized this, and made a real good parody of the cartoon genre. An extra joke is, that all this was masked as a serious superhero cartoon movie. Just some of the best hidden jokes Ive found behind the clich&eacute; story:1. Batman kills at least a dozen of cops during the car chase, and makes some million $ worth of damage in the road, buildings. etc., but he is still the good guy. Sure.2. All the citizens in Gotham are totally stupid. First of all, they dont realize, that the only person, who has enough money to buy those hi-tech gadgets is Bruce Wayne, and nobody realizes, who Batman is. Second, it doesnt matter, that Batmans mask is covering only a small part of his face (his forehead and nose), they still dont realize, who is hiding behind the mask By the way, did you notice, that there is a face recognition software running on one of the monitors in Batmans hideout? The very same happened in the previous Batman franchise - looks like folks in Gotham didnt get any smarter in the past decades.3. Looking at the height of the pile, I guess that the amount of cash Joker is burning is more than there is in circulation in the whole world.4. All the mobs are stupid enough to keep their money in cash, so if they want to make a transfer, they have to hire a dozens of trucks. They havent ever heard about electronic money. If they are so stupid, then how they can run a syndicate?5. Some billion worth of hi-tech gadgets is hiding in the basement of Wayne company. For years in nobodys mind turned up the idea to find a customer and make some money of it. They just wasted some million $ into it, and later they decided to hide it.6. The way the bat car and the bat bike moves is totally unrealistic. Also, such vehicles would be totally unpractical. For example, why are the wheels of the bat car in the front of the vehicle? Anyone can shot it with a simple pistol (these are rubber wheels), and game is over. The stupid design of the vehicle is proved in one scene, when Joker immobilizes the car (supposedly worths some million$ + the development costs, as this is a prototype) with a common RPG, which costs only a handful of dollars.7. When they bring down the chopper with the steel cables, the two guys must have know in advance, that exactly where (which street and what height) the chopper will go through. Keep in mind, that according to the plot, all these Joker sidekicks are mentally retarded people. And doesnt matter, that the chase is half a dozen mile long, they are just in the exact time at the exact place.8. Hey terrorists and wannabe terrorists! I have some good news for you! It looks like, that if you want to kill a major, then all you have to do is to get an uniform. (An uniform can be bought in any costume shop, you dont even have to beat policemen and take away from them like in the movie.) Then you can approach the major to point blank distance - the only problem is, that there are oracles in the police, too, who can predict the future, and jump between you and the major even before you pull the trigger.9. Blowing a building is an easy process. High explosives are strange artifacts, as you can move and properly plant hundred kilos within a couple of minutes into the designated places of a building. Also, when you blow up a building, you can stay 10 meters away from it, and you will suffer no damage from debris, rubble and/or air pressure.10. Ship crews are incredibly dumb. They cant realize that there are hundreds of gasoline in the engine room. Or even if they have found it, then they may have thought, that the captain is going to throw a surprise party for the whole crew, and in the barrels there is the stuff necessary for such party (vaseline).These are just some quick random things I can remember, I dont want to waste much time commenting this disaster. Lets not talk about obvious plot holes, pointless violence, superfluous subplots, and Bale acting like a wood - oh my god, why that deep voice when dressed as Batman? 
TDK, a solid superhero movie, nothing more	7	Netherlands	After reading quite a few reviews from the states i was very curious about this movie. As a kid i loved to read superhero comic books, spiderman and batman were my favourites. Loving the spiderman movies and also liking the first new Batman movie by Nolan and wanting to see the last performance by Heath Ledger i couldnt wait to see this movie.Man was i disappointed.Dont get me wrong, i liked the movie, i had fun with it and the performance bij Heath Ledger is something i will never forget. I was sceptical about him because people tend to exaggerate performances of popular dead actors but i must honestly admit, he blew me away. He also blew every actor away he shared screen time with, i liked gary oldman best together with him in a scene. I am still wowed by Hedgers performance, and i must admit i really feel frustrated that he is gone, this performance MUST get an Oscar.Caine was very good, Bale was OK although i dont like him as batman, he is a good Bruce Wayne but not a good batman and i really enjoyed Aaron Eckart as Harvey Dent.But i thought the movie also had quite a few flaws.Without giving away too much i really though most of the combat action scenes were not easily watchable because they were to fast to follow, I really didnt like the way they went with two face, and the ending sequence with the bat and the joker to me was a let down. Also i dont like the way Nolan tells the story but i must admit, thats a personal opinion.There were 2 surprising moments that i really loved, one containing a pencil which got me laughing very hard and the other the choice sequence which ended in a way i didnt see coming but loved it.All in all, an OK superhero movie, 7 stars but 9? come on people, thats crazy.Its unbelievable that movies like the matrix 1 , gladiator, as good as it gets, l.a. confidential, eternal sunshine and the spotless mind dont rank as high as this movie, i cant understand it although i respect it.Happy to share my feel about this movie,Realkane 
The Dark Mess	1	United Kingdom	Is this what now passes for entertainment? Can this really be compared for depth and breadth with other generally highly-rated movies such as the Godfather, Casablanca or even Star Wars? Many of the IMDb top movies deal with the good old battle between good and evil and the world-weariness of the hero or anti-hero, but this film lands far short of the mark in both character and plot development, not to mention script, acting, screenplay or any of the other attributes of a movie that might be worthy of commendation.The purity of the comic book origins of this piece are thoroughly distorted and turned into an incoherent muddle - almost any James Bond movie has a great deal more tension, humour, conviction and morality than this mess of a movie. On the other hand, if theres a serious message in The Dark Knight, I missed it, as I suspect will thousands of others. As a Batman flick, it simply doesnt deliver anything like the expectations; at yet another level as a post-9/11, human-condition, search-for-identity movie it also fails - however you want to see it, it fails on a grandiose scale.For some of who do not live in the in the US, The Dark Knight has the potential to appear as little more than an appalling piece of hyped-up propaganda for a moribund social policy that permits and legitimises evil, mayhem and general wrongdoing and unpleasantness on a colossal scale in the pursuit of defeating the threats against society.Ive had more fun at the cinema studying the architecture. 
Do you have 0 rating as well??	1	India	I dont want to waste more time on writing the review for this stupid movie, as I have already wasted my precious time watching it! This movies is over-hyped. con, IMDb gives it 9.2?? I mean are you serious?? lol........really this is the biggest joke ever, that an awful movie like this gets 9.2??!!! Direction is mediocre. The hissing voice of batman is annoying. It was supposed to sound intimidating and macho, but it sounds as if he is having laryngitis, instead.Joker?? Was he really the joker (who never laughs??). A joker is a character, who is supposed to be full of surprises and tricks, and most important the one who laughs in paradoxical situations. Unfortunately, this joker was not even close to the actual joker character.It seems, as if joker controls the whole city, but how and when, God knows? I cant go without mentioning that hyper sonar machine, that can see every single person in the city. This time the director really jumped out of his briefs!! You evacuate all the hospitals in the city, except for the person for whom you are doing the evacuation!! lol........who was the writer?? I guess he didnt reach school higher than 2nd grade.I have so much to say about this stupid movie, but again, as I have already promised that even reviewing this stupid movie is wastage of time, so in the end, this is the worst movie I have ever seen, which paradoxically gets the best rating. 
Are you people paid for rating this non-event a tener?	1	Hungary	This is the biggest ridicule after George W. not being able to spell the word nuclear right. It is simply beyond my understanding how hundreds of thousands of people could have rated this film even worthy of attention. Batman, The Dark Knight is a piece of cake. With capital letters.OK, a huge fat turkey of a movie is not a new kid on the block. But no piece of trash has ever been so over-rated as this one is. I know that Heath Ledgers death came unexpected, and the guy was a solid actor, but you cannot praise something to the skies out of commiseration and loyalty. Cause however hard I am trying I am not able to find any other substantial reason why you would give Christopher Nolans new embarrassment of an action flick six, seven, eight or nine points, let alone ten.This movie is lacking a consequent plot, a cohesion of the myriad of action scenes it has been broken down into and a common sense to know when enough is enough. Besides, I really dont know which film those who said the acting was brilliant had watched, but what I see is that Christian Bale, Maggie Gyllenhal and Gary Oldman all lack conviction and had the end of the day - and probably the collection of money - in mind when they stood in position in front of the blue screen. Oh, and quite often I really got confused; from time to time I needed to be reminded I was not watching the new James Bond movie or Terminator CXXXVIII (the gadget scene, the plane escape scene are truly pathetic, as is the concept of (re)introducing the character of Two-Face, the guy who did not read the instructions manual of the microwave oven).Since we are talking about a comic book adaptation I dont bother to mention how unrealistic action sequences are (try wiring a town hospital with all that security and CCTV cameras they got installed, or try buying - unnoticed - the oil reserves of a medium sized country to blow half of the city into the sky), but let me ask why nobody out of the immense crew that put this film together could pay attention to small details. Like when police forces storm the Hong Kong building to catch the bat-suit guy: Arigato, arigato!- they wave each other up the stairs. Does this mean China needs to hire law enforcement personnel from Japan? OK, I am stopping there. I know I might already have made some enemies among comic book and action film lovers. This forgettable encounter with Batman however, reminds me again I am not one of them. 
Seriously? SPOILER	1	Canada	OK I waited a really long time to actually see this movie.. mostly because of the hype.. I wanted to see if after all the long drawn out hype of Heath Ledgers death... its #1 spot on the IMDb boards.. and all the back and forth conversations on whether it or not it was the greatest film of all time... it could actually live up to that standing.The simple answer is no.1. Writing 6/10There are a lot of points in this film where the dialogue feels really rushed and just awkward. I dont understand why batman begins (which in my opinion far exceeds this film) could do everything right with the screenplay and this one fail so badly. The standard plot devices are there good/evil good as evil.. downfall of the hero.. redemption .. blah blah blah... its all been done before.. and I might add done much better. One quick film which comes to mind.. There will be blood used a very similar thesis of the antihero but did in a much more intelligent and beautiful way. 2. Visuals 7/10Yes there are a lot of very impressive effects in this movie.. the tractor flipping being one.. and the whole opening sequence.. but again where have we not seen any of this before in a michael bay project or hell even the die hard movies? There is no signature to the cinematography and nothing which sets it apart from any other big budget Hollywood movie. Id say the most stand out moment of the entire thing was seeing harvey dents face after the accident.3. Characters 2/10OK if hear a Batman talk like that again I swear im going to walk out of the theatre, What a horrible horrible disaster . Christian Bale sounded like he had one of his batarangs stuck in his throat. I dont know who decided on this plot device but it was a mistake. I dont remember any of this in Batman Begins and imo it really brought the project as a whole down. Heath Ledger was OK. Whenever an actor passes away prior to the release of his film of course there will be a strong tendency to have a biased opinion to how great he was. It really felt like he was overdoing it. If he took his acting down a notch I think his vision of the joker would have been much more believable. And possibly shooed him in for an Oscar nod. About the only really believable character in the film was Gary Oldmans Jim Gordon But than again anything he does his great.4. Overall 5/10A good action movie... But seriously overrated. 007 in a Bat Costume. PS#4 currently on the IMDb top100? Someones getting paid. 
Unwatchable - only 1 sound guy?	1	Netherlands	Its not often I find a movie plain unwatchable, but that was the case with the Dark Knight. The reason is plain and simple: almost every dialog feels fake as only 1 person speaks per camera point. Like with cheap soaps where they can only take care of the sound of one person, or where the stars dont physically meet that much. The lack of chemistry and realness resulting from monologues shot in series an then cut to dialogs, is bewildering. Staggering low-quality. I honestly found it unwatchable because of that, and whats even more bewildering is that this seemingly cheap or ill-produced production is considered a master piece by so many. I feel like the little child in The Emperors New Clothes. Whats going on here? Has everyone turned blind? Shockingly bad. 
ridiculous rating	1	Netherlands	Another example of an over-hyped movie, but now in extreme. To say this piece of junk should be regarded as the best movie of 2008 is ridiculous. Basicaly it is just another movie about a man in a bat-suit who duels for more than 2 hours with another badman with a painted smile, and in the process some quasi profound remarks are exchanged. No humor in sight to make the movie better digestible.Big budget, good actors and some clever make-up artists are no guarantee for a good movie. In this case it resulted in a very boring one.As for the so-called performance of the year by Ledger; he is (was) a very good actor but this one-dimensional role is far from being special, but I guess the Oscar will be his, Nil nisi bonum.Why this movie should be on par with, or far better than true masterpieces like the Godfather 1&2 and Vertigo is beyond belief. 
Too implausible and too dark, but not terrible	1	Brussels, Belgium	For a film to be 10/10, it really has to be almost perfect. I know its all about opinions, but to get that rating it must be technically well made, you know, entertaining, good plot, special FX, acting, realism, etc. Oh and when I say realism I dont mean you cannot have superheroes or fantasy, but within the framework of the movie you have to follow its own rules. For example the Matrix was still realistic even though people could fly (it was set in a computer so its possible). I liked the fact TDK was serious and dark, but that is where the positives end. The plot is ludicrous, as the Joker, who is a human being, is omnipresent, clairvoyant, a great hypnotist, invincible and has no human needs. I know this is a comic book movie, but when you set up a film in a normal America city, with normal physics and all that goes with it, you cannot then just make up a completely implausible story of events.- The joker is beaten up, involved in car crashes, doesnt seem to sleep, yet is perfectly fine at all times- Has a vast amount of mindless, kamikaze, henchmen, who inexplicably do everything he says.- The joker is able to accurately predict where everyone in Gotham will be at any time and able to somehow be in 20 places at once.- No one notices the huge amounts of explosives placed in the hospital or the boats or any building in town for that matter. - A man with a bomb and phone inside him is conveniently in the right place at the right time, somehow avoiding the police metal detectors or dying from his surgery.In the end the story is too unbelievable and too long as well. You dont care about anyone, as everything is too unrealistic. Therefore this film cannot ever be considered a 10/10, almost regardless of opinion. I quite liked the filming and the mood of the film, but it has too many flaws to be considered that good.I gave it a 1/10, which is too harsh, but I felt obligated to bring down the overall rating. 
Too much of everything	1	Illinois	There were just too many subplots, too much violence, and it was at least a half hour too long. They should have taken some of the time they spent planning CGI effects and used it to seal some of the plot holes: 1. A witness pulls a gun out while hes on the witness stand? Excuse me?? This is some mythic land where the courthouses dont have metal detectors? 2. Theres a terrorist threat against a hospital, so they evacuate every patient--*except* the one whos been in all the papers.3. The police are transporting a high-profile prisoner, with dozens of vehicles escorting him and SWAT teams all over the place--but one trailer truck starts chasing them and theyre all helpless.4. The silliest thing of all--Batmans constant whispering. Its supposed to make him sound menacing, but he just sounds like he has laryngitis. Its like the old Superman TV show where people magically have no idea who he is as long as he keeps his glasses on.I know Im way in the minority on this one, but I have to say this was the ugliest, stupidest movie Ive ever seen. I would have walked out if I werent trapped at the end of an aisle. You couldnt pay me enough to sit through it again. 
I didnt like it! Oh! Heaven for offend!!!	1	midwest	There is nothing special about this movie. Period. Nothiing special. It tries on so many levels to be this big mega movie, and in financial terms, it was, but you know what? Its still not good, no matter how many fans it has, no matter how much money it pulls in. Those are just figures and numbers, and theyre quite boring in the long run. Lets go over a few reasons why it was not good. First off, the story bites off way more than is necessary. We have Bruce Wayne in this ridiculous attempt to win back a woman hell never have the chance to be with. The woman he is in love with prances around like a little school girl, and really has no business being in the story to begin with. She is just there to make both Batman and Harvey Dent rival each other. Im so sure that the writers could have come up with a better plan to pit the two against each other than that. Then, theres the Joker...the most ridiculous part of the story. Ridiculous because of the lengths and the means that the filmmakers took to bring a new kind of villain. Its not entertaining, its not disturbing, its just sick. This movie was not fun. It was not entertaining. It was a product for the mindless audiences who were going to buy into it anyway, and especially because of the death of Heath edger. Lets talk a little about that. This film had success that rode the curtail of Ledgers death. The studio deliberately used the poor suffering of a human being to push a film into exhibition. Thats really sad, and you know what else? Its all this film will ever be...the last film of Heath Ledger, and America went to see it because he died before its release. sad. Really sad. I didnt like it, and I bet others will not like me for that very reason. Even more sad still. 
Who payed the critics	1	United States	I am deeply shocked. I am really shocked that this film made it all the way to the top. Its OK with me that it is a huge success at the box office. I can cope with it that many, many people do not have the same taste as me. Even though it is a little sad because I think this somewhat strange taste of the comic buffs will influence the movies in the future even more. There are interesting articles about the influence of the bloggers and hardcore fans on producers and directors. What really shocks me here is that many, many acclaimed critics fail to see how bad this movie is. They write about hidden stories, meanings and messages. The war in Iraq, the war against terrorism, a reflection of American society and so on. They write about hilarious performances of the actors. They write about stunning visual effects. Some of them may even write about the tremendous script. Fortunately so far I did not read anything about the scriptwriting. So I try to begin with that issue. Well, the script is so down, down, deep down below that I dont even know where I shall begin. I guess the guys who are more in the comic stuff will tell you that Jonathan Nolan really did a good job in adopting the stories and the mood of the comic books. But for me this is no reason to write a story that lacks everything and is so brain dead that Im gasping for air. The plot is annoying and predictable. The characters are written really poorly. First of all Harvey Dent. His turning into a fallen Angel is so incredibly incredible. It may result from the way that the brains of the comic buffs work. 9 Pictures or less per page. I that time you can turn from a white hero into a black devil. But this is a movie. And no 9c trash book. To say it clear  and you may have noticed  I am no comic fan. But I like for instance Sin City very much. It is a very good adaptation into a now medium. And it is visually very interesting. Visuals. As I said Sin City is visually very interesting. The dark Knight is not. Totally not. Almost two decades before we saw TerminatorII. Oh my god, this was something new. And Two Face  Aaron Eckhart looked a little like the wrecked Arni back then. Dont get me wrong the make up apartment did a very good job. It is just so sad that we already saw it all before. (Just like the inspection of the new weapons Is this a scene of one of the Bond Movies?) Or take the Matrix (Part1) about one decade before. Visually the dark knight is not one tick better or more interesting. Maybe on the same level. Sin City was something new. The dark Knight shows us common techniques in a slightly higher perfection. The directing is average. Not outstanding. It must have been a logistic masterpiece, OK. But we have seen it before. The acting. I cant even say if the actors are bad. I think it is the story that is so poor. The Joker is good. Heath Ledger is good. Not brilliant or something like that. It is solid work. And he is the only character that is somewhat interesting and not full of pathetic crap. Well to draw the conclusion again. I can live with it that this movie is that successful at the box office. I can not live with the super high praising comments of professional critics. For action entertainment this movie is too long. At least one hour is simply annoying. (Again the writing.) So, who ever has some bucks left go see this movie and see what brain damaged means. 
If not the dark knight....then nothing	9	India	I feel regret of seeing this film lately.This movie is a mixture of incredible performances and absolute photography and incredible direction.If credits are to be given for this movie heath ledger is on first row.His performance was never before and never after.coming to batman,bale is as usually outstanding.Christopher Nolan handled the story with some emotions,some action in perfect way.He is absolute genius and a perfect director with wide knowledge on all movie aspects.This is master piece of Nolans art.I am amazed with the jokers performance his body language his confidence and his attitude and the list goes on......heath ledger kept his soul on this movie and he provided life to the joker.if u still havent seen this movie,then what the hell are you waiting for.... 
