The Godfather Part II	10	Marietta, OH	 I have to agree with Robert Towne when he said this film is one of the greatest achievements in the history of screenwriting. When the camera follows DeNiro as he moves from rooftop to rooftop, falling into the abyss filled with crime and corrpution, it will affect him and his family forever. DeNiro is slick and smooth as the young Vito Corleone. The rise of Michael Corleone's power is superbly captured by Coppola and delivered with cold hearted villainy by Al Pacino, in his finest performance. Strasberg is also solid in his performance of Hyman Roth. It's nice to see him put that method to work. The only one who feels out of it here is Duvall who seems to be simply going through motions. It may have been that Tom's character is also given limited depth within the script. It is a superb sequel, argued by many to be superior to the original. 
A rich epic based on great performances - a little too lush but still a great tale of the corrupting nature of power	8	United Kingdom	 Michael Corleone continues his rise within organised crime in 1950's America, by expanding his family's empire across hotels and casinos.  When an attempt on his life fails Michael proceeds with his dealings in Cuba with Hyman Roth, a deal that will not be as straightforward as it appears. Meanwhile we are told the story of a young Vito's move to American and his rise from the ghetto up into the world of organised crime.I don't know what I can actually add to the sheer weight of praise that has been heaped onto this film - it is as accomplished a film as everyone says and is rightly one of the few examples of a sequel improving and building on a film.  The plot follows two separate strands, the continuing rise of Michael that is as much detrimental to his family as it is beneficial to his pocket; the other thread being Vito's arrival in America as a child and his rise up within the Italian ghettos.  The two stories are not as intertwined as I had remembered - they are very separate and the film can go for quite a while before it switches over.  In a way this works better as it allows both stories to go ahead without fragmenting either too much.This film, as with many gangster films, has been accused of glamorising the life of crime and those involved in it, however, if anything Godfather II does this even less than the original did.  The film shows the moral collapse of Michael in the same way as the first showed his power.  In fairness it does contrast the rise of the two dons - showing how Vito manages to keep his family together.  Despite this I would still argue that Michael's path is far from glamorous.The two narratives are both excellent but for different reasons.  Vito's rise is very interesting and provides solid back story to the first film and we can clearly see the change in Vito from a quiet young man to the influential powerbroker that he became - we also sadly see the rise in his demons and his viciousness.  Meanwhile Michael's tread sees more powerful deals and double crosses as he continues to gain more power.  This was overly complicated for me the first time I saw it but, with reviewing it I have gotten more from it each time - more understanding and more enjoyment. The twin stories are both engaging and the three hour plus running time passes effortlessly - this is a saga and it never feels like the running time was anything more than what was necessary.The cast are fantastic.  Naturally the kudos go to the two leads, and they deserve it.  Pacino has a less showy role than in the first film as he has already done his falling - here we only see further proof of the corrupting nature of his power.  De Niro steals the film this time with a measured performance that parallels Michael's change in the first film - it is a performance that lacks a certain amount of personality but shows us the traits that the film is interested in.  As before the support cast are great, Duvall is reliable as ever, while the most improved role goes to Cazale, who's Fredo becomes more important to the story and almost becomes a biblical character.  Quality comes in waves with Shire, Strasberg, Spradlin, Kirby and many others with solid performances.  Keaton is good but she is not given as much time as I would have liked, even if her scenes are important and powerful.Overall this is a great film that is based on a classy pair of stories that bring the subtexts with them and a collection of characters that are well developed by a script and some great actors.  It may be a little too lavish and plush for my own personal tastes, but it is a rich story.  To a certain degree the production values and sheer class of this film could be accused of glamorisation, but generally those who say this have managed to totally miss the fact that this is a cautionary tale that shows the corruption of power. 
Nice Movie	10	Bangladesh	Robert De Niro became the only actor to win and Oscar for taking over another actors Oscar-winning performance. He was not, however, the first or last such actor to be nominated for this. Grard Depardieu was nominated for Best Actor in Cyrano DE Bergerac (1990), a role that had already won an Oscar for Jose Ferrer. Like Brando, Ferrer had played his role in English. Like DeNiro, Depardieu played the role in the characters native language; in this case French. Years later, Jeff Bridges would be nominated for his performance in True Grit (1969). John Wayne had won his only Oscar for his performance in the original film, which also featured Robert Duva. 
Excellent, but could be in the dictionary under sprawl	10	Indonesia	The second outstanding point, similar to the first film, is the beautiful visuals. Although all of the cinematography and production design is great, what really impressed me were some of the darkly lit scenes. Characters and features of sets emerge from pitch- blackness, and everything is rich, deep shades of burgundy, brown, and orange. Amazingly, nothing gets lost in these scenes. It must be incredibly difficult to achieve without making the shots too dark, because I cant remember another film since that has been able to capture the same look. The flashback scenes are also in similar, but lighter, colors, creating an appropriate sepia-tone feel.Although the broad perspective problems are unfortunate, a closer focus on most segments of the film provides exemplary artistry. Given that, and the films importance culturally, The Godfather Part II is a must-see. 
Incredible doesnt even BEGIN to describe it	10	United States	The first sequel to win the Best Picture Oscar, and deservingly so, words cannot begin to describe how amazing this film is. Unlike the first (Ill admit, Im not the biggest fan of the first film) which had several slow spots, GFII had me riveted from beginning to end. Pacino and Cazale turn in the performance of their careers, while Francis Ford Coppola, who co- wrote this with Mario Puzo, directs with such precision. This film is truly a gift of cinema by all the talent involved. Everybody, even the smallest supporting actor, give terrific performances. The pace is fantastic. The writing is brilliant. The last scene at the lake...chills! Watch this masterpiece NOW!4/4 
understand	10	Japan	I rated this movie a 1 star not because it wasnt entertaining or wasnt cinematically compelling. I rated this movie one star because the message this movie delivers is ignorantly backwards. Throughout this film, we watch (in vivid detail) as Chris Kyle assassinates hundreds of Iraqi men, women, and even children in order to protect American troops. And yet, this movie ends a memorial. I understand that Chris Kyle did his job well. But that does not mean he should be honored as a hero. I love the United States. This is an amazing country. And so it bothers me when Hollywood portrays an American hero as someone who is willing to kill people without critically evaluating why they should be killed, who sees war as purely good versus evil, and who is hopelessly blind to the bigger picture. If there is ever to be peace in this world - heck, if we want to protect the US - we need to glorify people who are compassionate, who can put themselves in other peoples shoes, and who act in ways that promote trust and love - instead of fueling the cycle of anger and hate. Go see this movie. But please dont swallow it up without thinking first. 
Flawless masterpiece	10	Edinburgh, Scotland, UK	This is, for me, one of the greatest of all time. Any sequel to the original - again - one of the all time greatest - was always going to be tough. But to follow it with such a timeless masterpiece is nothing short of astonishing. The acting all round is utterly electrifying - from the big performers to the bit part players and extras. Each part is played to perfection. This is one of those rare movies that is totally complete. Words can barely do it justice. You could watch it a thousand different times and take a thousand different lessons from it. You could notice something each time that you hadnt spotted before. This is cold, unforgettable and absolutely absorbing. If you havent seen it before - go and watch it. If you have seen it before - go and re - watch it. Im not sure well ever see anything that matches its like again. 
Coppola Puts Himself In The Pantheon With Epic Part II Of The Saga	10	United Kingdom	Its hard to give an objective review when you are dealing with favourite movies. Having just watched this for the first time in years I was delighted to see it was as magnificent as I remembered it. Francis Ford Coppola would have been sensible to be wary of doing a sequel when hed just made a film as acclaimed as The Godfather. How do you follow that? Amazingly he managed to broaden the themes of the original, producing a study of power and corruption that may be unequalled in Hollywood history. And whereas some critics found the first film questionable in its moral compass (is Michael supposed to be a hero?) the sequel leaves us in no doubt that he has passed on into something else and as his wife Kay shrewdly notices, there is no coming back. Judge the film on its own merits and ignore the continuation of the saga in Part III. This is the final Michael as we should always remember him.The scope of Part II is extraordinary (as if the first film wasnt bold enough!) with the story of father Vito in 1920s New York cross- cut with son Michaels rivalry with ageing mobster Hymen Roth, a respected, though never trusted, business partner of his father. These later sequences may not make sense on first viewing but there are some remarkable set pieces from revolutionary Cuba to a Senate committee in Washington. This is a no holds barred portrait of American society corrupt and hypocritical from top to bottom. How often has Hollywood been so daringThe film invites a contrast between father and son, with young family man Vito embracing criminality out of necessity and using his status to become a Godfather in the Italian American community. Meanwhile in his middle age Michael has become a Don hooked on vengeance with all business now personal. The inevitable conclusion of which is a violent crescendo with him not just wiping out his enemies (again) but committing the far worse sin of betraying his own family. Few films can have gathered such a fine cast. Al Pacinos Michael is the symbol of idealism turned sour in extremis. More than anything this is what elevates The Godfather over so many other gangster films. Hes not just some Goodfella or ordinary guy, he once aspired to be a great man but somewhere something went wrong. Robert Duvall as Tom Hagen is the great constant across the two films, always at the side, never changing, but in his reaction to the transformation of Michael we get confirmation of his moral decline. Diane Keaton as Kay has a meatier role this time and as the voice of respectable America shows the futility of Michaels actions. If he cant keep his family together, whats it all for? John Cazales Fredo is a tragedy of his own. Secretly resentful of his younger brother, their mutual betrayal becomes one of the emotional cores of the saga. Replacing the character of Clemenza proved relatively easy as even if the story loses something, Michael V. Gazzo was memorable whilst the legendary Lee Strasborg is a suitably cast as rival/partner and pretend Uncle to Michael Hymen Roth, delivering one of the movies great speeches.So often artists seem burdened by great achievements, but not here. One can only assume that the young Coppola was so exulted by the critical and commercial phenomenon of The Godfather, he felt capable of anything and judging by this, he near enough was. One only wonders why hes largely struggled to reach similar heights ever since. 
Certainly the best movie	10	Norway	I love this movie for of the very interesting scenario. I also consider the actors playing, certainly amongst the best of their generation. Decors, costumes are also part of the reason I love it.The fact it is about European immigrants in the US, makes it also better for European to watch, without it being one 100% US culture movie. Also some points are true story, that makes it quite remarkable.Overall, I can say that this movie is truly violent, but not as per 2015 understanding. The violence can come in many ways. However, and despite this aspect, this is quite one remarkable movie which deserves to stay up and high in the IMDb ratings.The second part is maybe the best, but is actually really close from the first episode, which in my eyes is actually on the same level. 
Its about one mafia handing over control to the future mafia	10	None	This movie is way to be good to be labelled a sequel to The Godfather . Rather it is more of a companion piece to the original and the two perfectly compliment each other . IT is both a sequel and prequel showing the rise of the young vito and moral decline of Micheal . Both characters are brought to life with uncanny ability by Robert DeNiro and Al Pacino . To say that these two are good actors is like saying that a nuclear bomb makes a loud noise and in this movie they prove why they are at the top of their respective crafts .Al Pacino is the standout in the ensemble cast and its amazing how his eyes have changed from the first part . They are now cold , ruthless and unemotional and betray the price which Micheal Corleone has paid for power .Watch this movie and learn why it is the greatest gangster film of all time.i copied bcoz i needed . 
KIng Coppolla hits a home run again!	9	United States	People say that The Godfather: Part II is one of the greatest hits in history.And I cannot disagree!It hits exactly what I was looking for in a Godfather sequel.It puts all the other godfather movies to shame,and hits all the marks from the previous movie spot on.The reason I gave it a 9 of 10 was because it went a over the line a couple times with some things, and is a tad bit lengthy but still enjoyable.Although it is not part of the book and just a long extension of it but still incredibly entertaining.I doubt the only other legitimate criticsm is that this movie is freaking awesome!It always keeps the ball rolling and never backtracks you,and always keeps you up and going with famous scenes and unforgettable one liners.This movie was a launching pad for many famous modern day actors to make their mark.For 1970 this was immensely un cheesy and one of my very favorite movies.I highly suggest watching this movie if you have 4 hours of your time to sit back and watch a masterpiece.I suggest to watch the first one just to catch up.I have never seen a better sequel since The Winter Soldier.The only way you cannot enjoy this movie if youre only in to modern day crap! 
The greatest sequel to date?!?!	10	United States	The Godfather debuted in 1972 to rave reviews, millions in box office receipts, and awards galore. Obviously, there was high demand for a sequel. So after great anticipation, could it be possible for Coppola to deliver?Everything great about the first film is equally great. The film follows two story lines, I believe this choice is perfect because it separates part II from the original, while showing the contrast between don Vito, and don Michael. Vito was in control, a family man, made compromises. Michael has no remorse, business is his first, and only priority.In my opinion the first and second godfather films are perfect. They are entertaining, but by perfect I am referring to the technical aspects of the films. Everything that filmmaking represents is in the forefront of the godfather and the godfather part II. On a side note, I dont understand this notion that the godfather films are the best films that nobody actually watches. I watch the first two at least twice a year. 
Better Than The Original? Maybe. Unbelievable Ride? HELL YEAH!!	10	Canada	The Godfather Part II is said by many to be the best sequel ever. I personally think that is arguable, since it arguably surpasses its proceeder and checking out the Lord of the Rings sequels and the Empire Strikes Back. Say this is the best sequel ever and I will not disagree. Say this is better than the first and I will agree. Honestly, I keep changing my mind about which instalment is better every time I watch them. This last time I watched them, the first one seemed better to me. The time before, this one was the superior picture. I dont care which is better, as long as I have 200 minutes of no interruptions while watching this.With the success of The Godfather in 1972, it was only natural for there to be a sequel. The Godfather Part II acts as both a sequel and a prequel, with the sequel being written by Coppola and Puzo and the prequel being taken from the novel. When Pacino broke out in the first movie, he topped it one year later with Serpico. His performance in this tops Serpico and everything else hes ever done. Unfortunately, he lost his sure Oscar win to Art Carney. Yes, Carney was worthy, but put him in the same category as Al Pacino for perhaps the best role ever and he becomes very unworthy. The people at the Academy probably thought Pacino would just get better and they could give him an award later. That would not come until 1993 when he won for a role in Scent of a Woman that was inferior to all that he did in the 70s. At least the Academy got the Best Picture win right. That was a given. Pacinos rival/friend/co- star, Robert De Niro took home the win for Best Supporting Actor, beating out their acting teacher, Lee Strasberg. De Niro became the first Oscar winner to not say a word of English. I dont know what it was about his portrayal, but there was some sort of magic contained with utter brilliance. Strasberg and Michael Gazzo where also fantastic, but both did not possess an unknown magic that few can bring to the table.The prequel follows a child Vito Corleone whos family is poor. He witnesses his family begin murdered by Corleones most powerful mob boss. He heads to America and grows up on the streets there too. Years later, an adult Vito (De Niro) rises to the top of New Yorks underworld and is determined to avenge his familys death. Revenge stories like this have been done to death, but almost none have been executed this good. The sequel takes place a few years after the first with Michael (Pacino) as the Don. After he successfully dodges an assassination attempt, ordered by Hyman Roth (Strasberg), Michaels fears about loyalty, betrayal and murder lead him to a severe paranoid state making him a deadly madman. Both stories are less complex than the original, but both together make one hefty team. Al Pacino outdoes Marlon Brando and himself in one of the top five greatest roles of the screen. He leads an all-star cast in what is arguably better acting than the first. With most of this being arguably better than the first, Coppolas direction surpasses the first. The cinematography, sets and camera tricks beat out all the first had, which were great. 
Not as good as the original, but still a great crime film	9	London, United Kingdom	My opinions on this movie are a bit mixed. The opening for the film was brilliant as it delves into the early life of Vito Corleone and then flash-forwards to the story of his son Michael Corleone following the events of The Godfather (1972). It was all interesting up until it started faltering during the lengthy middle portion of the film, when Michael travels around to various different places meeting different underworld figures. The pacing and editing was quite bad during the middle portion, so much so that I even found it somewhat boring to watch. It could have been better if Francis Ford Coppola was willing to trim some bits here and there during the middle portion. Nevertheless, the final portion of the film was back on track and largely made up for the weak middle portion. Like the original Godfather, the last 80 minutes of The Godfather Part II were very gripping and moving, with the ending probably being even more powerful than that of the original. The film had the potential to be just as good as, if not better than, the original Godfather if only if it wasnt for the overall inconsistency and the weak middle portion of the film.As for the performances, Al Pacino was again brilliant as Michael Corleone, while Robert De Niro was also very believable as a young Vito Corleone. The other cast members were also impressive, with some of the more minor characters from the first film, like John Cazale (as Fredo Corleone) and Diane Keaton (as Kay), getting more major roles this time around. Although I have criticized this film quite a bit, those criticisms are only relative to its predecessor, as The Godfather Part II is still quite easily among the greatest crime films of all time in its own right.9/10 
Your country aint your blood. Remember that	9	Australia	To call The Godfather: Part II (1974) a sequel doesnt quite do it justice. It is more of a companion piece to the original film, serving as both a prequel and a sequel, both expanding and enriching the characters and story presented in The Godfather (1972). This week I was fortunate enough to attend a cinema screening of the second film {each instalment of the trilogy played over three consecutive weeks}, and needless to say it was well worth the late night. When we last left Michael Corleone (Al Pacino), hed just been baptised into the world of organised crime. Now, years on, he must accept that his position of corrupt power can only lead to the disintegration of his family, and the loss of everybody hes ever cared about. Michaels plateau of despair, following the impressive rise we witnessed in The Godfather, is here juxtaposed with the historical ascent of his father Vito Corleone (now played by Robert De Niro) from a humble but traumatic childhood in Corleone, Sicily. The comparison delicately suggests the downside of the so-called American Dream in which Vito believes so passionately.As with The Godfather, Coppolas film could only have succeeded with interesting and authentic acting performances, and the cast doesnt disappoint. Al Pacino has rarely been better, playing Michael Corleone with a violent intensity that suggests the lasting influence of brother Sonny (James Cann), who was assassinated in the previous film. Pacinos scene with Diane Keaton, in which we learn that she received an abortion for her unborn son, is one of the most traumatic moments of spousal interaction Ive ever seen, with Pacino exhibiting a barely-suppressed rage through his severe, almost fearful, eyes, and a quiver in the jaw. An under-appreciated John Cazale brings depth and pathos to weaker brother Fredo, and Robert Duvall is excellent as Tom Hagen. New to the Godfather cast are Lee Strasberg (President of the Actors Studio) and Michael V. Gazzo, as business associates who may be plotting against the Corleone family. De Niro won an Oscar for his portrayal of a younger Don Vito, understatedly evoking the essence of the character without parodying Marlon Brando.The Godfather: Part II is certainly an impressive achievement, but it doesnt quite manage to equal its predecessor. Whereas the original film achieved the bulk of its emotional power through the transformation of its central character, Part II leaves Michael hopelessly stranded in his despair, portraying neither his rise nor his downfall. Having effectively sold his soul for the family in the previous film, Michael must now come to terms with his desolation, alone in his misery, and having long forsaken any opportunity for salvation. He concludes the film still at the height of organised crime in America, and yet receives no reassurance from his position of power. Michael is alone, a dejected and self-loathing soul, without comfort from the family he helped destroy. Its a haunting ending that will remain with you for hours afterwards, but nevertheless doesnt seem like a conclusive ending to the entire Corleone saga. Fortunately, Coppola returned sixteen years later to direct The Godfather: Part III (1990), which charts, I believe, Michael Corleones inevitable downfall. Hopefully I wont be disappointed. 
the saga continues	9	United States	The first Godfather film was a beautifully rendered, violent and at times even warmhearted look inside a Mafia crime family. It deserved all the accolades it received for direction, cinematography, art direction and of course those wonderful performances by Brando, Pacino, Caan, Duvall and the rest of the cast. I think its fair to say no one expected the sequel to outshine the original, but to many peoples minds, somehow it did. It is even more intricate and expansive, presenting two stories at great length, one taking place before the first film and the other, continuing the firsts narrative. The Godfather Part II has been called both the greatest sequel of all time and the greatest American film, period. It was nominated for 11 Oscars. The sequel part of the film concerns Michael Corleones attempts to hold his family and its business together after the death of Vito Corleone. Times are changing and he sees an opportunity to invest in Havanas casinos with the help of Hyman Roth, a former associate of his fathers, and the pre-Castro, pro-business government in Cuba. The plot of Part II is difficult to follow at times; there are double-crosses, and perceived double-crosses that really arent, and its hard to know who is sincere about what. The only thing that is certain is that everyone looks after their own interests and there is no hesitation in using murder as a final negotiating tool. Killings and attempted killings continue, but in this film, they are more methodical and cold-blooded. Toward the end, Tom Hagen even asks Michael Corleone if he feels the need to kill everyone. No, Michael says, just our enemies. But when one of those enemies turns out to be his own brother, Fredo, it is clear that things have changed in the Corleone family, and not for the better. Francis Ford Coppola spoke of the inevitable decline in the Corleone family and it is very apparent, never more so than when Michael gives the order to have Fredo murdered. The prequel segments are, by contrast, very simple and tell the story of how Vito Corleone arrived in America and began to build his empire. Robert DeNiro does not so much replace Marlon Brando as offer an interpretation of Corleone as a young man. There is wonderful period detail in these scenes; the tenement neighborhoods of the recently arrived Italians, living in their own section of New York, bits of broken English beginning to find their way into the mother tongue. Its all filmed in sepia-tinted color, which creates the feeling of a time passed, like looking at old photographs. Unlike the 1950s plot, the turn-of-the-century story is fairly cut-and-dried. Vito Corleone marries, starts a family, and begins a loose partnership with other young immigrants in what will eventually become the Corleone crime family. He kills the neighborhood crime boss, the one who collected protection money from all the local businesses, and effectively replaces him and the old way, becoming a more benevolent, friendlier version of the Black Hand, if no less lethal when the need arises. He even finds time to travel back to Sicily and visit revenge on the aged crime lord there who had murdered members of his family. The Godfather Part II is filled with memorable performances, all of the continuing characters portrayed by the same actors as the first film. It is an epic undertaking and rewards repeated viewings with new detail unnoticed previously, not to mention better understanding of the labyrinth plot intrigues. It is also ultimately depressing, in a way the first movie wasnt. In spite of everything, the audience was pulling for the Corleone family to succeed and win out over its enemies in The Godfather; I dont think thats the case at the end of The Godfather Part II. 
A SO much better movie then its predecessor.	9	Sydney, Australia	The Godfather Part 2 was definitely one of the greatest movies I have ever seen. It is so much better than the first in the trilogy in every way, the effects, the acting, the dialogue, the setting and just everything. It is set over such a WIDE environment. It is a very long movie which might bore the young ones that like action-packed car chases/ explosions (which really p**ses me off) but it is an excellent movie for the REAL movie goers out there. Reasons it better than no.1: The special effects are way more up to scratch, the acting is so much better (it almost seems that all the actors from the previous outing have magically gained skills), and the structure is much more secure. It is a must-see movie that intelligent people will love. 
Masterclass Method acting	9	Amsterdam	With even the former director of the Actors Studio and proponent of method acting Lee Strasberg having one of the key roles this is one of the strongest acted movies ever. With Brando not present there seems to be more space for others. Especially De Niro impresses here because he had to take Brandos Godfather into account (he mimics his eye, head movement, diction and hand gestures). Both Strasberg and De Niro were nominated but De Niro won from the godfather of method acting.Part 2 is very well structured: Not only is it a great idea to integrate a prequel and a sequel but they enhance each other creating more emotional intensity: death and birth of a child for example. But the greatest achievement in structuring the story comes in the end, when several story lines are intertwining more and more until the short but powerful climax.Again we see that dark and light is used to separate the inner, godfather world from the outer, ordinary world. Only in the beginning there are more lighter scenes in the godfather world to signify Michaels failed efforts to go legitimate. Once again very effective use of doors, mirrors and windows just as in part 1.Where part 1 and the prequel are about the rise the sequel in part 2 is about the fall of the Godfather family (not the empire). Whereas Vito stands for traditional, Italian values, Michael stands for modern, New World-values. The core of the story comes in the end, showing Michael both in the prequel and the sequel as a lonely outsider. Thats why his efforts as a family man fail so dramatically, and hes in fact only excellent in business. 
Because the original just wasn't good enough		NY	 The Godfather: Part II is one of the best sequels ever made, because it's so unlike other sequels.  It not only tells the ongoing story of Michael Corleone, but it also tells the story of his father's rise to being the Godfather.  Al Pacino superbly reprises his role of Michael, and Robert De Niro is, in one word, perfect as Vito Corleone.  Imagine not only learning your lines, but learning them in Italian, and all the while trying to sound like Marlon Brando.  If you can't imagine any one else besides Brando as Don Vito, just check out De Niro's brilliant, Oscar-winning performance.  This is a must-see for any film fan, and especially any fan of the first Godfather.  I actually know people who prefer this sequel to the already fantastic original.  I can't say enough about this movie.  My one piece of advice is see The Godfather: Part II. 
Good film but not as good as the first	8	None	This is Coppolas epic tale of first generation Italian Americans making their way in the glamorous, criminal underworld of the 1920s and 1950s. The span is vast and ambitious. It cuts between the emerging criminal stronghold of Michael Corleone and the early life of his father, Vito Corleone.The unfolding narrative of Michael Corleones life, dynamics of the familial relations, and the way in which he legitimises his criminal infra-structures were well presented. It is possible to understand the protagonists moves and motives, his character has integrity in that regard.However, frequently and without warning, the flow ended in a crescendo of chaos. The material needed to be ordered and handled more sensitively. Good film but not as cleverly arranged as the first. 
A great classic	10	Romania	I enjoyed this movie tremendously. It gracefully blends two times: the fathers, who rises to power through his own forces, and the sons who takes care of his father legacy and increases his influence.Vito and Michael are to wonderful written characters, with both qualities and flaws. Also, the action is very captivating and i loved seeing Vito put the New Yorks scum in their place ;) and revenge his father! Michael is very intense and, just like his father, does everything for the good of the family. Overall, this movie is definitely worth seeing and completes the first film perfectly. As Coppola wanted, they should have stopped here because the 3rd film isnt even close to the masterpieces the 1st and 2nd ones are. 
The Masterpiece Above All Others	10	None	What is there to be said about the sequel to what many consider to be the greatest film of all time? The Godfather: Part II is a film unlike any other. From the seedy casinos of Nevada, to the revolution in Cuba, The Godfather: Part II chronicles the reign of Michael Corleone, acted to perfection by Al Pacino, over a massive criminal empire. Corleones dealings with the manipulative and ruthless, but ailing, Hyman Roth, depicted by the masterful Lee Strasberg, are some of the best scenes captured on cinema. Roth is a weary, weathered old man, but he more than holds his own against the young, ambitious Michael Corleone. And how does one describe the character of Michael Corleone? Is he an evil killer that cares only about power, and will do anything to achieve it? Or is he a reluctant son, trying desperately to get out from under the enormous shadow of his father, but assailed on all fronts by enemies old and new? Perhaps both. The story of Michael Corleone in this film is a tragic one, without doubt. But his is not the only tale told in this masterpiece of cinema. The story of Vito Corleone, portrayed entirely in Sicilian by Robert De Niro, is interwoven with that of his son, and it is arguably as potent. A young Sicilian lad, orphaned by a violent Mafioso, Vito is smuggled off the island and to America. There, Vito is met with oppositions and struggles, and he overcomes them all to become the original Godfather. It is truly a journey, and shows the adversity that crafted a giant of a man.The Godfather: Part II beats the odds, and somehow, in my opinion, manages to be a greater film than its predecessor. It is a massive, complex, dark, tragic, ambitious film, and it succeeds in everything it does. 10/10 
The Best Sequel, Prequel, and Movie Ever Made	10	United States	Normally, movie sequels arent very good. They are usually just rushed cash-grabs to make money off of a successful property, but occasionally they can be just as good, if not better, than the original film, as rare as this is. (The Empire Strikes Back, Terminator 2, Aliens, The Dark Knight, and Spider-Man 2 are examples of these.) Prequels are not so different, and are even harder to pull off. So, normally, the 1974 follow-up to Francis Ford Coppolas 1972 masterpiece The Godfather would have a lot to do in order to top the original. But, despite this, The Godfather Part II, is, in my opinion, not only better than the original, but also the best movie of all time. (I take back what I said in my review of the original about it being the best ever made, I hadnt seen this one yet.)The Godfather Part II is actually two films in one. Expertly presenting two story lines, one sequel and one prequel to the original, half of the film follows late-1950s Michael Corleone, now as the head of the Corleone crime family, expanding his power and picking off his enemies, becoming less and less like the man at the beginning of the previous film. The other half follows his father, Vito, in 1920s New York as he creates the empire that later gets passed down to Michael. Both stand out on their own, but the two story lines, brilliantly put together, create a masterpiece that is yet to be matched.Like the first movie, the best element of this movie is the acting. Al Pacino returns as Michael, in what is undoubtedly his best performance of the two films. (I cant say the best of his career, because these two are the only movies of his I have seen. Sorry, Scarface fans.) He is perfect as a man who, through gaining power, loses his humanity. If you have read my review for Lawrence of Arabia, youll remember I named some performances that would be on a list of the Top 10 Best Movie Performances. I have no doubts that Pacino in this film would be right on there.Before watching this, I had doubts as to how the movie would make do without screen legend Marlon Brando, as his character is twenty-five years younger, and so played by Robert De Niro. (I havent yet seen Taxi Driver or Raging Bull.) But after watching it, I feel that he is just as good, and he really deserved his Oscar win for Best Supporting Actor. He is so good that I cant decide who did a better job, him or Brando. Good thing he wasnt cast in the first film, otherwise the world wouldnt have this terrific performance.Although Pacino and De Niro are the highlights in this movies cast, the others are excellent as well. Robert Duvall as Michaels stepbrother, Tom Hagen, really sells his conflicted loyalty/fear of his changing stepbrother. Lee Strasberg as Hyman Roth, a man who Michael is trying to kill, is excellent. Diane Keaton as Kay, Michaels wife, really shows how she is frightened at what he has now become. And, of course, there is John Cazale as Michaels brother Fredo, the weakling who tries to be stronger than everyone says,but things dont go according to plan. (I wont go into specifics.)Just like the first film, another great aspect is the script. Doing one story line would be hard enough, but the fact that the movie does both so well, so flawlessly, is just amazing. It reintroduces the characters we already know, and take them to further places and develop them more, and also introduces more. It features parallels to the first movie, with similar scenes that show how things have changed. This installment also feels more epic than the first one, as things get bigger and darker.The film is also marvelous in its technical aspects as well. The score by Nino Rota, once again, is beautifully haunting, and even better than in the previous film. The cinematography by Gordon Willis continues to shine. (Even though, ironically, he himself has regretted some scenes that he felt were too dark.) The production design is fantastic, and it helps with the epic scope I mentioned previously. The violence is more realistic, and somewhat more graphic, which gives it a better impact. The editing is also good, as the two story lines are connected beautifully. If I have one problem with the movie, it is that it is slower than the previous film, as its longer by twenty-five minutes, and 3.3 hours makes for a pretty long movie. But, taking into account how brilliant the rest of the movie is, that can be forgiven.This film is so amazing, it astonishes on every level. I may have been disappointed that the first film only won three Oscars, but fortunately this one managed to get six, including a second Best Picture, which were all well deserved. (I have no idea how Pacino didnt get Best Actor, but, according to Some Like It Hot, Nobodys perfect.) Clearly topping the original, The Godfather Part II is the Best Film of All Time, so of course, I have to give it a 10/10 rating. 
The Greatest Film Ever Made	10	United States	The film opens, after a short shot of Don Michael Corleone getting his hand kissed, with a group of Sicilians dressed in all black walking through a hot desert to a mournful tune being played by a funeral band. Its a flashback, the first of many, that starts the story of young Vito Corleone. From his tragic reasons for escaping his native home of Sicily, to his rise as respected New York Mafia boss.Robert De Niros portrayal of Vito Corleone rivals Marlon Brandos. In the first film hes played by Brando with the utmost charisma, but we never know the reasons of how he became The Godfather. This superior sequel gives the reasons, and continues the expansion and decline of the Corleone family, circa 1959, in Nevada, and Cuba. The family is now headed by Michael Corleone, a man much more feared than respected, played by Al Pacino. Pacino plays the Don with lifeless eyes. Hes very quiet, save for his occasional outbursts brought on by the stress of his life. He is leading a life his father never intended for him. U.S. senators come to his home and express their distaste for Michaels heritage. His sister hates him. His immediate underling questions his decision to let certain people keep their lives. His wife is tired of this way of life. And of course, people try to kill him...in his home. In his bedroom where his wife sleeps. Where his children come and play with their toys. The attempt on his life prompts a military like approach to try and wipe out every enemy he has. But he has so many, and things dont always go according to plan. He takes pills for the headaches he gets, in plain view of his disapproving grim reaper like bodyguard. Its a dark film. Not only for the lighting of which Oscar winning cinematographer Gordon WIllis shot it in, but because nearly everything that happens in the movie is tragic. There is very little happiness within this film. But its plenty enjoyable. Part I is undeniably a masterpiece, but Part II adds so many things, most notably a group of amazing character actors. From that grim reaper like bodyguard I mentioned, whom by the way never says one word, to Oscar nominated Michael V. Gazzos boastful Frank Pentangeli, who says too much. Gazzo was just as deserved of that supporting actor Oscar as De Niro was, and the whole cast may as well have gotten one too.The more I watch this movie the more I love it, as any movie buff would. Theres so much to appreciate. The more you watch it, the more you see. Little things, subtle but so important. So many of them. Its in one word a masterpiece and in my opinion the greatest movie ever made. 
